customer_id,first_name,last_name,birth_date,age,gender,address,city,province,postal_code,country,phone,email,employer,employment_status,annual_income,segment,kyc_level,risk_rating,customer_since,is_active,created_at
PMLA-C000472-SYN,Daniel,Gauthier,1952-04-13,73,Female,8069 Church Street,Halifax,NS,B8S 6G8,Canada,+1-437-412-8348,daniel.gauthier@icloud.com,RBC,Employed,35806.53,RETAIL,ENHANCED,LOW,2014-06-27,True,2026-01-10 21:04:43
PMLA-C000473-SYN,Liam,Wang,1946-09-23,79,Male,386 Bloor Way,Guelph,ON,N8C 0J9,Canada,+1-647-413-4760,liam.wang75@gmail.com,Scotiabank,Employed,73794.76,RETAIL,STANDARD,HIGH,2012-08-15,True,2026-01-10 21:04:43
PMLA-C000474-SYN,Wei,Chen,1959-05-06,66,Female,4199 King Drive,Halifax,NS,B5L 6E4,Canada,+1-825-229-8299,wei_chen@protonmail.com,BMO,Employed,26945.09,SMALL_BUSINESS,ENHANCED,MEDIUM,2013-08-10,True,2026-01-10 21:04:43
PMLA-C000475-SYN,Olivia,Moore,1995-11-09,30,Female,3553 James Street,Vancouver,BC,V4A 3H5,Canada,+1-604-711-7366,omoore@fastmail.com,Suncor,Self-employed,46996.67,SMALL_BUSINESS,STANDARD,HIGH,2003-06-26,True,2026-01-10 21:04:43
PMLA-C000476-SYN,Mary,Hall,1949-06-28,76,Female,1 River Crescent,Toronto,ON,M6Y 2E0,Canada,+1-450-420-4125,mhall@yahoo.ca,Enbridge,Employed,79999.35,RETAIL,ENHANCED,MEDIUM,2009-03-07,True,2026-01-10 21:04:43
PMLA-C000477-SYN,Charlotte,Johnson,1987-10-02,38,Male,3848 Albert Boulevard,Guelph,ON,N4A 9V1,Canada,+1-289-420-2067,charlotte.johnson51@gmail.com,,Employed,132282.81,PRIVATE,ENHANCED,MEDIUM,2021-06-29,True,2026-01-10 21:04:43
PMLA-C000478-SYN,Mary,Roy,1961-11-15,64,Male,32 Yonge Street,Hamilton,ON,L9S 8V3,Canada,+1-647-493-6964,mary_roy@mail.com,Amazon Canada,Employed,51610.38,SMALL_BUSINESS,STANDARD,LOW,2016-09-09,True,2026-01-10 21:04:43
PMLA-C000479-SYN,Charles,Martinez,2005-05-07,20,Female,8885 Victoria Lane,Halifax,NS,B6C 9L2,Canada,+1-438-567-8644,charles_martinez@hotmail.com,Air Canada,Employed,64047.4,RETAIL,ENHANCED,LOW,2006-04-04,True,2026-01-10 21:04:43
PMLA-C000480-SYN,Ava,Wang,1952-05-02,73,Female,8215 John Street,Winnipeg,MB,R8E 9A4,Canada,+1-365-957-4715,awang@fastmail.com,Bombardier,Retired,107570.75,PREMIUM,BASIC,LOW,2018-04-20,True,2026-01-10 21:04:43
PMLA-C000481-SYN,Joseph,Kim,1958-12-21,67,Female,3086 College Street,Calgary,AB,T8E 7G1,Canada,+1-514-447-7653,josephkim@yahoo.ca,Shopify,Employed,,RETAIL,BASIC,MEDIUM,2003-03-14,True,2026-01-10 21:04:43
PMLA-C000482-SYN,Linda,Singh,1977-01-28,48,Male,9791 River Lane,Saskatoon,SK,S6P 3M6,Canada,+1-613-850-1686,linda.singh87@gmail.com,Loblaws,Employed,81042.33,RETAIL,BASIC,MEDIUM,2015-09-30,True,2026-01-10 21:04:43
PMLA-C000483-SYN,Marc,Johnson,1979-02-02,46,Female,1423 George Boulevard,Moncton,NB,E8C 1K1,Canada,+1-825-588-6527,marc_johnson@fastmail.com,,Employed,72278.67,RETAIL,BASIC,LOW,2001-04-07,True,2026-01-10 21:04:43
PMLA-C000484-SYN,Robert,Thompson,1961-04-05,64,Female,6360 Front Street,Saskatoon,SK,S4Y 1W7,Canada,+1-365-662-5806,robert.thompson@icloud.com,City of Toronto,Employed,70357.06,RETAIL,BASIC,MEDIUM,2007-12-03,True,2026-01-10 21:04:43
PMLA-C000485-SYN,Karen,Anderson,1965-01-17,61,Female,8084 Lake Crescent,Vancouver,BC,V1E 2G2,Canada,+1-416-648-9128,karen.anderson47@gmail.com,CP Rail,Employed,45605.2,RETAIL,STANDARD,LOW,2003-11-30,True,2026-01-10 21:04:43
PMLA-C000486-SYN,Daniel,Lee,1981-01-02,45,Male,2254 Cedar Street,Moncton,NB,E2C 9H3,Canada,+1-825-875-9944,daniel_lee@icloud.com,CN Rail,Employed,52400.01,RETAIL,BASIC,MEDIUM,2000-07-02,True,2026-01-10 21:04:43
PMLA-C000487-SYN,James,Davis,1992-01-23,33,Female,146 River Road,St. John's,NL,A5K 7J3,Canada,+1-613-689-8843,james.davis@hotmail.com,Enbridge,Employed,70204.77,SMALL_BUSINESS,STANDARD,HIGH,2003-04-04,True,2026-01-10 21:04:43
PMLA-C000488-SYN,Emma,Li,2001-02-16,24,Male,4301 Victoria Street,Quebec City,QC,G6B 5R0,Canada,+1-604-887-7122,emma.li51@outlook.com,CIBC,Employed,49701.93,PREMIUM,STANDARD,LOW,2023-05-20,True,2026-01-10 21:04:43
PMLA-C000489-SYN,François,Walker,1947-10-10,78,Female,2385 Bay Street,Montreal,QC,H5L 6L7,Canada,+1-438-510-9770,fwalker@icloud.com,Amazon Canada,Employed,136200.85,SMALL_BUSINESS,ENHANCED,MEDIUM,2006-02-26,True,2026-01-10 21:04:43
PMLA-C000490-SYN,Ava,Wong,1975-09-21,50,Female,1032 Hill Boulevard,Montreal,QC,H4M 9W3,Canada,+1-438-531-4922,avawong@mail.com,Shopify,Retired,44219.31,RETAIL,STANDARD,MEDIUM,2006-03-31,True,2026-01-10 21:04:43
PMLA-C000491-SYN,Charles,Taylor,1977-06-07,48,Female,3350 Front Crescent,Charlottetown,PE,C9W 2E4,Canada,+1-778-410-6527,charles.taylor24@mail.com,Amazon Canada,Self-employed,46476.62,RETAIL,BASIC,LOW,2016-11-21,True,2026-01-10 21:04:43
PMLA-C000492-SYN,James,Jones,1961-12-13,64,Male,8111 Albert Boulevard,London,ON,N8Y 6J4,Canada,+1-647-637-9020,james.jones@fastmail.com,Air Canada,Employed,26940.89,RETAIL,ENHANCED,LOW,2012-01-15,True,2026-01-10 21:04:43
PMLA-C000493-SYN,Charlotte,Singh,1963-05-20,62,Female,982 Main Avenue,Calgary,AB,T5Z 4M6,Canada,+1-778-436-4611,charlotte_singh@icloud.com,Loblaws,Retired,52440.03,RETAIL,ENHANCED,MEDIUM,2009-02-10,True,2026-01-10 21:04:43
PMLA-C000494-SYN,David,Garcia,1996-04-01,29,Other,4420 Front Crescent,Toronto,ON,M1E 3S3,Canada,+1-778-670-3713,davidgarcia@icloud.com,Telus,Self-employed,46159.54,PREMIUM,STANDARD,LOW,2006-09-29,True,2026-01-10 21:04:43
PMLA-C000495-SYN,Fatima,Chen,1947-01-25,79,Male,8054 Victoria Lane,London,ON,N5A 7W9,Canada,+1-403-652-4366,fatimachen@yahoo.ca,CP Rail,Self-employed,44122.08,RETAIL,BASIC,MEDIUM,2010-05-10,True,2026-01-10 21:04:43
PMLA-C000496-SYN,Mary,Clark,1966-11-24,59,Male,359 Church Lane,Regina,SK,S5R 0V6,Canada,+1-825-634-2465,mclark@mail.com,Loblaws,Student,33672.18,RETAIL,STANDARD,LOW,2008-10-11,True,2026-01-10 21:04:43
PMLA-C000497-SYN,Lisa,Brown,1965-07-05,60,Female,1514 Dundas Street,London,ON,N4C 8L7,Canada,+1-289-500-3320,lbrown@hotmail.com,Bell Canada,Employed,113705.68,RETAIL,STANDARD,MEDIUM,2007-11-22,True,2026-01-10 21:04:43
PMLA-C000498-SYN,françois,Wilson,1966-03-13,59,Male,1664 Hill Road,Regina,SK,S8E 7X5,Canada,+1-365-356-9743,françoiswilson@gmail.com,Desjardins,Self-employed,21381.79,RETAIL,BASIC,LOW,2006-12-29,True,2026-01-10 21:04:43
PMLA-C000499-SYN,Ahmed,Lavoie,1996-06-26,29,Male,7454 Elm Avenue,Quebec City,QC,G3H 9B1,Canada,+1-403-339-1009,ahmed.lavoie37@fastmail.com,Government of Canada,Employed,91605.23,SMALL_BUSINESS,STANDARD,MEDIUM,2018-03-05,True,2026-01-10 21:04:43
PMLA-C000500-SYN,Marie,Wilson,1990-02-21,35,Male,597 Park Avenue,St. John's,NL,A9P 4E9,Canada,+1-587-591-7159,mwilson@gmail.com,Shopify,Self-employed,126134.14,RETAIL,STANDARD,MEDIUM,2006-04-10,True,2026-01-10 21:04:43
PMLA-C000501-SYN,pierre,Jackson,1957-10-08,68,Male,6542 Albert Crescent,Kitchener,ON,N5J 7G6,Canada,+1-647-451-3384,pierre.jackson@icloud.com,Loblaws,Employed,61837.81,RETAIL,STANDARD,LOW,2021-05-26,False,2026-01-10 21:04:43
PMLA-C000502-SYN,Robert,Morin,1974-09-27,51,Female,2719 Main Avenue,Regina,SK,S2X 4B0,Canada,+1-343-423-9537,robert.morin@fastmail.com,Suncor,Employed,40361.08,RETAIL,BASIC,LOW,2021-11-13,True,2026-01-10 21:04:43
PMLA-C000503-SYN,John,Martin,1995-10-24,30,Prefer not to say,2513 Church Lane,St. John's,NL,A7L 2G3,Canada,+1-437-831-7289,john.martin36@outlook.com,,Employed,26677.43,RETAIL,ENHANCED,LOW,2011-06-12,True,2026-01-10 21:04:43
PMLA-C000504-SYN,James,Jones,1959-08-30,66,Male,7908 Front Avenue,Winnipeg,MB,R3T 2V1,Canada,+1-437-885-8530,james_jones@mail.com,Rogers,Employed,57960.48,RETAIL,STANDARD,MEDIUM,2023-04-30,True,2026-01-10 21:04:43
PMLA-C000505-SYN,Jessica,Moore,1946-12-30,79,Male,8337 River Crescent,Sherbrooke,QC,J6B 9M4,Canada,+1-905-351-4663,jessicamoore@fastmail.com,BMO,Self-employed,43267.1,RETAIL,BASIC,LOW,2021-08-01,True,2026-01-10 21:04:43
PMLA-C000506-SYN,Robert,Côté,1950-02-08,75,Female,2524 Victoria Crescent,Moncton,NB,E0N 5E4,Canada,+1-778-698-9058,robert_côté@outlook.com,Telus,Employed,34826.6,RETAIL,STANDARD,LOW,2003-09-07,True,2026-01-10 21:04:43
PMLA-C000507-SYN,James,Martinez,1993-06-24,32,Female,2489 Oak Street,Whitehorse,YT,Y7H 0G4,Canada,+1-450-895-6853,james_martinez@yahoo.ca,,Student,68963.4,RETAIL,STANDARD,HIGH,2004-10-27,True,2026-01-10 21:04:43
PMLA-C000508-SYN,Fatima,White,1951-06-07,74,Male,1065 Albert Boulevard,Kitchener,ON,N2W 1V9,Canada,+1-778-905-5648,fatima.white5@mail.com,CP Rail,Employed,85700.57,SMALL_BUSINESS,ENHANCED,LOW,2010-07-19,True,2026-01-10 21:04:43
PMLA-C000509-SYN,Liam,Côté,1963-11-22,62,Male,2544 Oak Avenue,Kitchener,ON,N0Y 1G1,Canada,+1-825-329-3446,liam.côté@icloud.com,CP Rail,Employed,47726.88,PREMIUM,STANDARD,MEDIUM,2013-07-27,True,2026-01-10 21:04:43
PMLA-C000510-SYN,Isabelle,Williams,1977-09-04,48,Male,1083 Oak Street,Winnipeg,MB,R4R 2V7,Canada,+1-403-926-6301,isabellewilliams@mail.com,CP Rail,Employed,111554.04,SMALL_BUSINESS,BASIC,MEDIUM,2011-03-29,True,2026-01-10 21:04:43
PMLA-C000511-SYN,Nancy,Martinez,1948-10-09,77,Male,9895 George Boulevard,Regina,SK,S3H 6B0,Canada,+1-450-928-6619,nmartinez@mail.com,,Employed,49078.23,RETAIL,STANDARD,MEDIUM,2022-08-26,True,2026-01-10 21:04:43
PMLA-C000512-SYN,Yan,Lewis,1999-12-13,26,Male,646 Albert Boulevard,London,ON,N8T 0M5,Canada,+1-416-617-2028,yan.lewis61@fastmail.com,Suncor,Employed,70937.52,RETAIL,ENHANCED,MEDIUM,2010-04-17,True,2026-01-10 21:04:43
PMLA-C000513-SYN,THOMAS,Wang,1968-10-22,57,Female,7361 Lake Way,Kelowna,BC,V0S 0C4,Canada,+1-587-216-9220,twang@gmail.com,IBM Canada,Employed,39890.45,RETAIL,ENHANCED,LOW,2014-09-27,True,2026-01-10 21:04:43
PMLA-C000514-SYN,Richard,Smith,1983-07-14,42,Female,7863 Main Avenue,Guelph,ON,N2L 2M4,Canada,+1-587-365-7986,richardsmith@mail.com,,Student,53126.51,RETAIL,ENHANCED,MEDIUM,2000-02-24,True,2026-01-10 21:04:43
PMLA-C000515-SYN,Sarah,Anderson,1955-03-04,70,Male,8200 Bay Crescent,Montreal,QC,H8E 7Z4,Canada,+1-437-564-2507,sarahanderson@protonmail.com,Microsoft Canada,Student,124044.31,PRIVATE,STANDARD,HIGH,2007-04-12,True,2026-01-10 21:04:43
PMLA-C000516-SYN,Yan,Harris,1962-06-03,63,Female,5758 Main Lane,Ottawa,ON,K6S 1W6,Canada,+1-604-371-4115,yan.harris80@yahoo.ca,Bombardier,Employed,98758.45,SMALL_BUSINESS,STANDARD,MEDIUM,2008-12-06,True,2026-01-10 21:04:43
PMLA-C000517-SYN,Sophie,Taylor,1945-05-02,80,Male,6104 Yonge Lane,Vancouver,BC,V6A 5T1,Canada,+1-289-298-9528,sophie.taylor@hotmail.com,Microsoft Canada,Unemployed,34053.27,RETAIL,ENHANCED,LOW,2013-12-30,True,2026-01-10 21:04:43
PMLA-C000518-SYN,Charles,Williams,1954-07-25,71,Male,2244 College Boulevard,Windsor,ON,N6G 4N6,Canada,+1-437-743-6960,charles.williams10@icloud.com,City of Toronto,Employed,29358.77,PREMIUM,ENHANCED,MEDIUM,2004-06-28,True,2026-01-10 21:04:43
PMLA-C000519-SYN,Thomas,Gauthier,1973-07-23,52,Male,3479 Wellington Avenue,Calgary,AB,T3B 4M8,Canada,+1-437-929-9993,thomas_gauthier@icloud.com,CN Rail,Employed,91090.08,SMALL_BUSINESS,BASIC,LOW,2003-01-31,True,2026-01-10 21:04:43
PMLA-C000520-SYN,James,Miller,1987-10-17,38,Female,6652 John Avenue,Kelowna,BC,V4H 9X3,Canada,+1-437-542-3758,james_miller@yahoo.ca,TD Bank,Employed,117037.94,RETAIL,STANDARD,MEDIUM,2012-04-04,True,2026-01-10 21:04:43
PMLA-C000521-SYN,Richard,Wong,1994-02-15,31,Male,6365 Park Boulevard,Whitehorse,YT,Y5G 6Y6,Canada,+1-514-475-5080,richard.wong@protonmail.com,Suncor,Employed,44348.36,RETAIL,BASIC,LOW,2005-05-19,True,2026-01-10 21:04:43
PMLA-C000522-SYN,William,Williams,1965-09-17,60,Female,1183 Bloor Way,Quebec City,QC,G2J 4E9,Canada,+1-416-867-4443,william.williams@gmail.com,Air Canada,Employed,120260.77,PREMIUM,STANDARD,LOW,2023-04-11,True,2026-01-10 21:04:43
PMLA-C000523-SYN,Liam,Taylor,2001-12-22,24,Male,3081 Bloor Drive,Saskatoon,SK,S7V 4S0,Canada,+1-236-203-8099,liamtaylor@gmail.com,RBC,Self-employed,36843.45,RETAIL,BASIC,LOW,2000-08-13,True,2026-01-10 21:04:43
PMLA-C000524-SYN,Robert,Lewis,1985-10-08,40,Female,7363 Park Boulevard,St. John's,NL,A7R 4H7,Canada,+1-778-648-3187,robertlewis@fastmail.com,Microsoft Canada,Employed,52100.7,RETAIL,STANDARD,MEDIUM,2018-02-09,False,2026-01-10 21:04:43
PMLA-C000525-SYN,Michael,Jackson,1970-05-17,55,Male,9109 Dundas Road,Kelowna,BC,V7W 0G0,Canada,+1-438-986-7876,mjackson@gmail.com,Desjardins,Employed,66342.73,PREMIUM,STANDARD,MEDIUM,2016-01-04,True,2026-01-10 21:04:43
PMLA-C000526-SYN,Fatima,Taylor,1966-12-21,59,Female,5848 George Drive,Regina,SK,S8N 7K6,Canada,+1-416-906-2249,fatima_taylor@hotmail.com,RBC,Employed,46245.7,SMALL_BUSINESS,BASIC,LOW,2011-07-03,False,2026-01-10 21:04:43
PMLA-C000527-SYN,Marie,Davis,1970-02-27,55,Female,3426 Maple Lane,Kelowna,BC,V3Z 1C4,Canada,+1-778-245-8798,mdavis@hotmail.com,CP Rail,Self-employed,15402.76,SMALL_BUSINESS,ENHANCED,LOW,2022-08-05,True,2026-01-10 21:04:43
PMLA-C000528-SYN,Sarah,Smith,1983-04-27,42,Female,7412 John Road,Kelowna,BC,V0E 9A4,Canada,+1-604-376-3571,sarah.smith@hotmail.com,Shopify,Employed,24746.52,SMALL_BUSINESS,BASIC,MEDIUM,2009-02-27,True,2026-01-10 21:04:43
PMLA-C000529-SYN,Noah,Singh,1958-10-23,67,Female,2607 George Way,Kitchener,ON,N0H 5B8,Canada,+1-365-900-7887,noah.singh@hotmail.com,CIBC,Employed,60199.78,SMALL_BUSINESS,STANDARD,MEDIUM,2023-10-24,True,2026-01-10 21:04:43
PMLA-C000530-SYN,Priya,Gauthier,1985-08-24,40,Prefer not to say,8731 Bloor Drive,Kelowna,BC,V7S 2Z7,Canada,+1-236-523-5263,priyagauthier@gmail.com,Bell Canada,Employed,16646.15,PREMIUM,BASIC,MEDIUM,2005-01-28,True,2026-01-10 21:04:43
PMLA-C000531-SYN,Olivia,Lewis,1957-02-17,68,Male,3798 Front Road,London,ON,N3B 8Z8,Canada,+1-437-447-9831,olivia.lewis@mail.com,Scotiabank,Employed,33530.39,RETAIL,ENHANCED,LOW,2009-11-21,True,2026-01-10 21:04:43
PMLA-C000532-SYN,Yan,Martinez,2001-01-21,24,Male,8958 Maple Lane,Montreal,QC,H7H 4N0,Canada,+1-647-983-1188,yan.martinez@gmail.com,,Employed,55710.09,SMALL_BUSINESS,STANDARD,MEDIUM,2019-09-10,True,2026-01-10 21:04:43
PMLA-C000533-SYN,Olivia,Lavoie,1950-02-19,75,Female,9911 Main Road,Barrie,ON,L5N 6E8,Canada,+1-514-970-5786,olivialavoie@yahoo.ca,CIBC,Employed,47139.02,PREMIUM,BASIC,LOW,2012-12-17,True,2026-01-10 21:04:43
PMLA-C000534-SYN,Christopher,Chen,1987-01-25,38,Male,431 Oak Street,Vancouver,BC,V0L 3R5,Canada,+1-438-290-6922,christopher_chen@icloud.com,Government of Canada,Employed,33894.15,RETAIL,ENHANCED,LOW,2002-03-13,True,2026-01-10 21:04:43
PMLA-C000535-SYN,Raj,Chen,1948-10-04,77,Male,7697 Oak Way,Ottawa,ON,K3K 6Z9,Canada,+1-825-832-6817,raj_chen@hotmail.com,RBC,Employed,,RETAIL,STANDARD,MEDIUM,2005-07-28,True,2026-01-10 21:04:43
PMLA-C000536-SYN,Charlotte,Smith,1968-06-21,57,Male,2908 John Crescent,St. John's,NL,A7K 8J6,Canada,+1-604-741-2051,csmith@outlook.com,Scotiabank,Employed,85554.5,RETAIL,STANDARD,MEDIUM,2013-10-17,True,2026-01-10 21:04:43
PMLA-C000537-SYN,Mary,Jackson,1982-08-30,43,Male,8657 Victoria Drive,Ottawa,ON,K1M 4C7,Canada,+1-647-599-5777,mary.jackson81@hotmail.com,CAE,Employed,72680.69,SMALL_BUSINESS,STANDARD,LOW,2008-05-21,True,2026-01-10 21:04:43
PMLA-C000538-SYN,Mary,Garcia,1987-02-25,38,Male,4585 River Street,Whitehorse,YT,Y3E 5K8,Canada,+1-343-731-3923,mgarcia@hotmail.com,CP Rail,Employed,16939.33,RETAIL,ENHANCED,LOW,2014-02-18,True,2026-01-10 21:04:43
PMLA-C000539-SYN,Pierre,Moore,1957-09-08,68,Male,9829 Albert Crescent,Calgary,AB,T1X 0Z3,Canada,+1-778-807-2497,pierremoore@fastmail.com,Government of Canada,Employed,25181.72,RETAIL,BASIC,LOW,2022-08-25,True,2026-01-10 21:04:43
PMLA-C000540-SYN,Jean,Miller,1986-06-04,39,Female,9053 Spadina Street,Victoria,BC,V0H 3A0,Canada,+1-905-542-7799,jean_miller@hotmail.com,Google Canada,Student,40156.91,SMALL_BUSINESS,BASIC,LOW,2005-05-15,True,2026-01-10 21:04:43
PMLA-C000541-SYN,James,Hall,1964-03-04,61,Female,5666 Pine Street,Windsor,ON,N1M 9C1,Canada,+1-343-854-5699,james_hall@icloud.com,Government of Canada,Employed,67556.54,RETAIL,STANDARD,LOW,2010-10-09,True,2026-01-10 21:04:43
PMLA-C000542-SYN,Nancy,Li,1951-11-20,74,Female,4817 Pine Way,Victoria,BC,V0P 0N3,Canada,+1-613-604-8023,nancy.li@yahoo.ca,CIBC,Employed,82205.92,RETAIL,STANDARD,MEDIUM,2001-03-22,True,2026-01-10 21:04:43
PMLA-C000543-SYN,Luc,Jones,1973-09-29,52,Male,2876 Bay Drive,Moncton,NB,E4N 5B6,Canada,+1-343-763-4004,luc_jones@yahoo.ca,Amazon Canada,Employed,121928.91,PRIVATE,ENHANCED,LOW,2001-10-22,True,2026-01-10 21:04:43
PMLA-C000544-SYN,Ling,Smith,1992-05-09,33,Female,5614 River Drive,Kitchener,ON,N7X 8G6,Canada,+1-647-417-4829,lsmith@yahoo.ca,,Self-employed,74752.56,RETAIL,STANDARD,LOW,2002-11-28,True,2026-01-10 21:04:43
PMLA-C000545-SYN,Raj,Anderson,1946-06-01,79,Male,4182 Wellington Road,Kitchener,ON,N6Z 9Z6,Canada,+1-403-999-5856,raj_anderson@fastmail.com,,Employed,87383.51,SMALL_BUSINESS,STANDARD,LOW,2004-08-13,True,2026-01-10 21:04:43
PMLA-C000546-SYN,Karen,Clark,2000-07-07,25,Female,2870 Park Avenue,St. John's,NL,A2K 4G6,Canada,+1-403-777-1897,karen_clark@gmail.com,Amazon Canada,Employed,46024.32,PREMIUM,STANDARD,LOW,2009-09-07,True,2026-01-10 21:04:43
PMLA-C000547-SYN,Joseph,White,1999-06-08,26,Female,9870 Queen Drive,Whitehorse,YT,Y8G 8A4,Canada,+1-416-552-7676,joseph.white@hotmail.com,IBM Canada,Employed,64843.21,RETAIL,STANDARD,LOW,2006-07-30,True,2026-01-10 21:04:43
PMLA-C000548-SYN,Jennifer,Martin,1979-04-24,46,Male,1193 Park Street,Hamilton,ON,L8V 6E2,Canada,+1-604-741-6139,jmartin@yahoo.ca,Shopify,Retired,23619.41,SMALL_BUSINESS,ENHANCED,LOW,2001-10-26,True,2026-01-10 21:04:43
PMLA-C000549-SYN,Isabelle,Moore,1945-02-02,80,Female,1026 Oak Avenue,Ottawa,ON,K6W 3C1,Canada,+1-604-826-6486,isabelle.moore@yahoo.ca,RBC,Employed,31219.92,PREMIUM,STANDARD,LOW,2007-12-13,True,2026-01-10 21:04:43
PMLA-C000550-SYN,Richard,Lewis,1984-10-09,41,Female,825 Spadina Lane,St. John's,NL,A3L 4A7,Canada,+1-825-653-5612,richardlewis@gmail.com,University of Toronto,Student,71925.05,RETAIL,BASIC,LOW,2004-02-17,True,2026-01-10 21:04:43
PMLA-C000551-SYN,Lucas,Lee,1979-06-30,46,Other,9264 College Avenue,Regina,SK,S4A 6W8,Canada,+1-236-268-4199,lucaslee@fastmail.com,CIBC,Unemployed,61233.07,RETAIL,ENHANCED,LOW,2003-07-20,True,2026-01-10 21:04:43
PMLA-C000552-SYN,David,Miller,1952-01-20,74,Male,1846 Lake Way,Winnipeg,MB,R3W 5G7,Canada,+1-613-759-6651,david.miller@outlook.com,Scotiabank,Student,32659.73,SMALL_BUSINESS,BASIC,LOW,2002-02-21,True,2026-01-10 21:04:43
PMLA-C000553-SYN,Charles,Thompson,1948-11-10,77,Male,4513 River Street,London,ON,N3T 3L1,Canada,+1-403-681-9752,charlesthompson@fastmail.com,Amazon Canada,Self-employed,47085.08,RETAIL,BASIC,MEDIUM,2011-09-17,True,2026-01-10 21:04:43
PMLA-C000554-SYN,David,Clark,1993-12-30,32,Female,9937 Albert Drive,Windsor,ON,N6K 8K1,Canada,+1-343-381-9904,dclark@protonmail.com,,Employed,88921.15,SMALL_BUSINESS,STANDARD,MEDIUM,2005-05-03,True,2026-01-10 21:04:43
PMLA-C000555-SYN,Patricia,Wang,1989-07-17,36,Male,2401 Front Street,Charlottetown,PE,C5A 6X2,Canada,+1-437-874-3800,patriciawang@mail.com,Desjardins,Employed,81250.21,SMALL_BUSINESS,STANDARD,LOW,2004-09-14,True,2026-01-10 21:04:43
PMLA-C000556-SYN,Raj,Martinez,1951-07-16,74,Female,2855 Maple Road,London,ON,N5Y 6T9,Canada,+1-647-770-9753,rmartinez@outlook.com,Suncor,Employed,39966.75,SMALL_BUSINESS,BASIC,HIGH,2005-10-30,True,2026-01-10 21:04:43
PMLA-C000557-SYN,Nancy,Hall,1990-12-14,35,Male,1377 River Lane,Sherbrooke,QC,J7X 8T0,Canada,+1-825-293-6848,nancyhall@protonmail.com,Amazon Canada,Employed,56277.72,SMALL_BUSINESS,BASIC,MEDIUM,2002-11-06,True,2026-01-10 21:04:43
PMLA-C000558-SYN,Luc,Wong,1999-10-07,26,Male,2457 Dundas Way,Moncton,NB,E8V 2G5,Canada,+1-343-790-4213,luc.wong@mail.com,TD Bank,Employed,56434.66,RETAIL,BASIC,LOW,2016-03-01,True,2026-01-10 21:04:43
PMLA-C000559-SYN,Jean,Hall,1974-10-10,51,Female,502 Bloor Avenue,London,ON,N2L 8H5,Canada,+1-450-474-5115,jean_hall@protonmail.com,Government of Canada,Employed,71903.31,SMALL_BUSINESS,STANDARD,LOW,2023-11-23,True,2026-01-10 21:04:43
PMLA-C000560-SYN,Pierre,Moore,1962-06-16,63,Female,9382 Cedar Lane,Hamilton,ON,L6H 4C5,Canada,+1-365-745-6535,pierre.moore93@hotmail.com,Air Canada,Employed,22431.52,RETAIL,STANDARD,MEDIUM,2004-08-01,True,2026-01-10 21:04:43
PMLA-C000561-SYN,Michael,Martin,1980-02-06,45,Male,8023 James Boulevard,St. John's,NL,A6X 5A9,Canada,+1-438-974-8991,mmartin@icloud.com,Shopify,Employed,54267.32,RETAIL,ENHANCED,LOW,2010-08-02,True,2026-01-10 21:04:43
PMLA-C000562-SYN,Jennifer,Lavoie,1963-11-10,62,Male,4812 Albert Avenue,Vancouver,BC,V5N 3E3,Canada,+1-365-574-4513,jennifer.lavoie54@yahoo.ca,City of Toronto,Employed,21880.43,RETAIL,STANDARD,LOW,2017-03-05,True,2026-01-10 21:04:43
PMLA-C000563-SYN,Ava,Lewis,1991-12-27,34,Male,2157 Bay Crescent,Calgary,AB,T0L 5G3,Canada,+1-343-739-6706,avalewis@hotmail.com,Microsoft Canada,Retired,45915.18,RETAIL,STANDARD,LOW,2020-03-05,True,2026-01-10 21:04:43
PMLA-C000564-SYN,Karen,Wilson,1957-05-27,68,Male,5527 Spadina Boulevard,Hamilton,ON,L8N 9S5,Canada,+1-438-929-5719,karen_wilson@hotmail.com,Suncor,Student,78322.15,RETAIL,BASIC,MEDIUM,2001-10-07,False,2026-01-10 21:04:43
PMLA-C000565-SYN,Lisa,Moore,1997-08-08,28,Male,3874 Pine Avenue,Kitchener,ON,N5N 1J0,Canada,+1-438-548-8872,lisa_moore@outlook.com,City of Toronto,Employed,29971.7,PREMIUM,STANDARD,LOW,2022-01-03,True,2026-01-10 21:04:43
PMLA-C000566-SYN,Joseph,Singh,1985-04-13,40,Female,4796 Yonge Way,Charlottetown,PE,C2A 2P8,Canada,+1-365-577-5717,joseph.singh@outlook.com,Desjardins,Self-employed,68200.16,SMALL_BUSINESS,ENHANCED,MEDIUM,2013-09-03,True,2026-01-10 21:04:43
PMLA-C000567-SYN,Jean,Smith,1953-01-23,73,Male,8021 Elm Drive,Vancouver,BC,V8T 5A8,Canada,+1-365-985-8727,jean_smith@yahoo.ca,Desjardins,Retired,47802.85,SMALL_BUSINESS,STANDARD,MEDIUM,2021-09-14,True,2026-01-10 21:04:43
PMLA-C000568-SYN,Raj,Williams,1974-03-13,51,Male,7432 Church Drive,Edmonton,AB,T1R 0X2,Canada,+1-825-323-8680,raj.williams@fastmail.com,Shopify,Employed,28089.53,RETAIL,BASIC,MEDIUM,2001-04-24,True,2026-01-10 21:04:43
