account_id,customer_id,account_type,account_number,currency,balance,available_balance,hold_amount,interest_rate,overdraft_limit,opened_date,last_activity_date,status,branch_id,created_at
PMLA-A000525-SYN,PMLA-C000047-SYN,CHECKING,****5108,CAD,41827.25,35436.9,0.0,1.71,0,2023-06-19,2024-03-12,ACTIVE,BR-0047,2026-01-10 21:04:43
PMLA-A000526-SYN,PMLA-C000254-SYN,CHECKING,****3905,CAD,5092.11,4913.01,0.0,4.48,2000,2020-02-14,2021-02-23,ACTIVE,BR-0032,2026-01-10 21:04:43
PMLA-A000527-SYN,PMLA-C000454-SYN,SAVINGS,****1734,CAD,10920.44,8841.35,0.0,1.61,1000,2023-09-05,2024-11-09,ACTIVE,BR-0027,2026-01-10 21:04:43
PMLA-A000528-SYN,PMLA-C001345-SYN,CHECKING,****8671,CAD,13255.95,12643.17,48.27,3.05,1000,2013-03-18,2022-12-14,ACTIVE,BR-0027,2026-01-10 21:04:43
PMLA-A000529-SYN,PMLA-C000121-SYN,CHECKING,****5182,CAD,7575.36,7121.83,0.0,2.95,500,2019-03-18,2020-06-28,DORMANT,BR-0025,2026-01-10 21:04:43
PMLA-A000530-SYN,PMLA-C000595-SYN,SAVINGS,****8114,CAD,22685.66,19557.17,0.0,2.89,500,2007-01-17,2022-09-14,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A000531-SYN,PMLA-C000354-SYN,SAVINGS,****4000,CAD,3325.81,3006.96,0.0,3.83,5000,2014-08-08,2024-11-03,ACTIVE,BR-0035,2026-01-10 21:04:43
PMLA-A000532-SYN,PMLA-C001323-SYN,JOINT,****3739,CAD,6234.93,5067.5,0.0,3.9,1000,2018-05-22,2020-05-11,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A000533-SYN,PMLA-C000911-SYN,SAVINGS,****9406,CAD,3616.5,3340.15,0.0,1.97,5000,2015-04-14,2017-05-23,ACTIVE,BR-0027,2026-01-10 21:04:43
PMLA-A000534-SYN,PMLA-C000867-SYN,SAVINGS,****9451,CAD,6957.52,6659.77,0.0,3.06,1000,2012-10-14,2016-10-15,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A000535-SYN,PMLA-C001047-SYN,BUSINESS,****8439,CAD,1731.96,1561.01,0.0,1.05,2000,2009-10-24,2021-06-25,CLOSED,BR-0036,2026-01-10 21:04:43
PMLA-A000536-SYN,PMLA-C001419-SYN,CHECKING,****4150,CAD,3393.95,3183.02,169.81,4.34,1000,2007-11-08,2009-04-08,ACTIVE,BR-0044,2026-01-10 21:04:43
PMLA-A000537-SYN,PMLA-C000586-SYN,BUSINESS,****3484,USD,17688.67,15055.73,0.0,1.62,1000,2022-09-18,2023-11-17,ACTIVE,BR-0002,2026-01-10 21:04:43
PMLA-A000538-SYN,PMLA-C001117-SYN,BUSINESS,****3291,CAD,10770.77,9345.26,0.0,0.81,2000,2006-01-16,2019-06-01,ACTIVE,BR-0009,2026-01-10 21:04:43
PMLA-A000539-SYN,PMLA-C000391-SYN,CHECKING,****3090,CAD,3855.49,3288.03,0.0,2.14,1000,2008-06-09,2022-12-05,ACTIVE,BR-0021,2026-01-10 21:04:43
PMLA-A000540-SYN,PMLA-C000255-SYN,SAVINGS,****9192,CAD,4140.61,3946.65,339.5,2.88,5000,2023-09-22,2023-11-12,ACTIVE,BR-0028,2026-01-10 21:04:43
PMLA-A000541-SYN,PMLA-C001099-SYN,BUSINESS,****7791,CAD,3526.9,2850.17,0.0,1.75,5000,2011-09-12,2015-12-02,ACTIVE,BR-0022,2026-01-10 21:04:43
PMLA-A000542-SYN,PMLA-C000910-SYN,SAVINGS,****6800,CAD,2564.79,2225.49,0.0,4.45,5000,2006-11-10,2023-03-22,ACTIVE,BR-0041,2026-01-10 21:04:43
PMLA-A000543-SYN,PMLA-C000331-SYN,JOINT,****4812,CAD,3011.89,2778.14,0.0,1.96,5000,2019-02-17,2020-01-03,ACTIVE,BR-0024,2026-01-10 21:04:43
PMLA-A000544-SYN,PMLA-C000025-SYN,JOINT,****4560,CAD,599.48,593.57,499.09,0.56,5000,2015-10-22,2019-01-23,ACTIVE,BR-0044,2026-01-10 21:04:43
PMLA-A000545-SYN,PMLA-C000942-SYN,SAVINGS,****6355,CAD,1380.87,1214.19,0.0,4.15,2000,2011-02-14,2015-11-06,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A000546-SYN,PMLA-C000339-SYN,SAVINGS,****7691,USD,5178.23,4662.09,467.61,1.67,5000,2015-08-16,2023-12-27,ACTIVE,BR-0005,2026-01-10 21:04:43
PMLA-A000547-SYN,PMLA-C000182-SYN,BUSINESS,****2380,CAD,9126.19,8424.85,103.37,2.77,2000,2013-08-22,2021-10-18,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A000548-SYN,PMLA-C000411-SYN,SAVINGS,****1740,CAD,771966.51,722610.83,386.27,2.08,5000,2006-10-03,2016-01-18,ACTIVE,BR-0041,2026-01-10 21:04:43
PMLA-A000549-SYN,PMLA-C001117-SYN,SAVINGS,****6435,CAD,6331.46,5444.29,0.0,0.73,0,2017-12-20,2020-11-26,ACTIVE,BR-0050,2026-01-10 21:04:43
PMLA-A000550-SYN,PMLA-C000682-SYN,JOINT,****9981,CAD,478.92,423.77,0.0,3.43,5000,2008-09-30,2020-03-26,ACTIVE,BR-0003,2026-01-10 21:04:43
PMLA-A000551-SYN,PMLA-C001396-SYN,SAVINGS,****2891,CAD,15751.72,15115.91,0.0,0.48,0,2011-02-11,2019-02-23,ACTIVE,BR-0036,2026-01-10 21:04:43
PMLA-A000552-SYN,PMLA-C000714-SYN,SAVINGS,****5468,CAD,17861.96,17755.77,0.0,4.09,2000,2005-04-27,2011-01-12,ACTIVE,BR-0012,2026-01-10 21:04:43
PMLA-A000553-SYN,PMLA-C000351-SYN,CHECKING,****4591,CAD,4252.82,4031.5,0.0,1.54,5000,2023-01-11,2024-02-22,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A000554-SYN,PMLA-C000259-SYN,SAVINGS,****5529,CAD,27219.73,25437.9,349.65,3.7,2000,2010-09-08,2022-07-11,ACTIVE,BR-0049,2026-01-10 21:04:43
PMLA-A000555-SYN,PMLA-C001281-SYN,SAVINGS,****9979,CAD,4953.2,4063.71,0.0,3.53,2000,2009-03-02,2017-11-28,ACTIVE,BR-0017,2026-01-10 21:04:43
PMLA-A000556-SYN,PMLA-C000326-SYN,SAVINGS,****8132,CAD,13539.22,11800.64,415.51,3.09,5000,2022-06-25,2022-09-12,ACTIVE,BR-0022,2026-01-10 21:04:43
PMLA-A000557-SYN,PMLA-C001329-SYN,BUSINESS,****4339,CAD,4259.17,3917.21,0.0,1.76,1000,2009-10-13,2024-04-18,ACTIVE,BR-0049,2026-01-10 21:04:43
PMLA-A000558-SYN,PMLA-C000980-SYN,SAVINGS,****9066,CAD,1734.06,1624.69,0.0,1.09,0,2012-10-02,2012-12-01,ACTIVE,BR-0012,2026-01-10 21:04:43
PMLA-A000559-SYN,PMLA-C000689-SYN,BUSINESS,****2100,CAD,11732.43,11512.42,0.0,0.46,0,2013-08-02,2022-11-19,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A000560-SYN,PMLA-C000595-SYN,SAVINGS,****8083,CAD,7865.38,6871.12,8.81,3.96,5000,2017-02-05,2017-06-05,FROZEN,BR-0042,2026-01-10 21:04:43
PMLA-A000561-SYN,PMLA-C001337-SYN,CHECKING,****7212,CAD,30897.07,25261.19,0.0,1.89,500,2011-12-25,2019-05-09,ACTIVE,BR-0020,2026-01-10 21:04:43
PMLA-A000562-SYN,PMLA-C000665-SYN,CHECKING,****6326,CAD,9018.52,8713.19,0.0,1.45,500,2008-10-14,2024-11-10,ACTIVE,BR-0049,2026-01-10 21:04:43
PMLA-A000563-SYN,PMLA-C001254-SYN,CHECKING,****4930,USD,2892.24,2441.75,0.0,3.01,2000,2017-09-29,2017-09-29,CLOSED,BR-0025,2026-01-10 21:04:43
PMLA-A000564-SYN,PMLA-C000602-SYN,JOINT,****2250,CAD,2955.34,2388.45,0.0,4.41,5000,2005-02-23,2009-09-24,ACTIVE,BR-0029,2026-01-10 21:04:43
PMLA-A000565-SYN,PMLA-C000684-SYN,CHECKING,****4105,CAD,1419.54,1297.78,0.0,3.9,1000,2005-04-30,2008-02-21,ACTIVE,BR-0039,2026-01-10 21:04:43
PMLA-A000566-SYN,PMLA-C001287-SYN,BUSINESS,****5284,CAD,8810.08,8706.37,0.0,2.19,5000,2013-11-26,2021-03-02,DORMANT,BR-0031,2026-01-10 21:04:43
PMLA-A000567-SYN,PMLA-C001251-SYN,BUSINESS,****4046,CAD,2280.3,2058.57,0.0,0.03,0,2014-09-22,2022-06-22,ACTIVE,BR-0015,2026-01-10 21:04:43
PMLA-A000568-SYN,PMLA-C000271-SYN,SAVINGS,****3209,CAD,9274.08,8958.5,0.0,2.89,2000,2015-12-14,2023-06-04,ACTIVE,BR-0008,2026-01-10 21:04:43
PMLA-A000569-SYN,PMLA-C001234-SYN,SAVINGS,****9848,CAD,1712.24,1475.33,0.0,1.91,0,2017-09-17,2022-05-17,ACTIVE,BR-0014,2026-01-10 21:04:43
PMLA-A000570-SYN,PMLA-C001115-SYN,CHECKING,****7860,CAD,1544.5,1292.41,0.0,2.26,5000,2011-05-09,2018-05-19,ACTIVE,BR-0005,2026-01-10 21:04:43
PMLA-A000571-SYN,PMLA-C000628-SYN,CHECKING,****3780,CAD,2349.19,1968.62,0.0,4.29,2000,2022-06-19,2023-12-11,ACTIVE,BR-0036,2026-01-10 21:04:43
PMLA-A000572-SYN,PMLA-C001033-SYN,CHECKING,****4646,CAD,556.3,528.31,0.0,3.77,0,2012-07-07,2014-04-09,ACTIVE,BR-0009,2026-01-10 21:04:43
PMLA-A000573-SYN,PMLA-C000960-SYN,CHECKING,****9653,CAD,11159.33,11069.24,0.0,3.75,0,2009-10-08,2012-11-22,ACTIVE,BR-0010,2026-01-10 21:04:43
PMLA-A000574-SYN,PMLA-C000072-SYN,CHECKING,****3459,CAD,254.22,232.68,0.0,1.62,0,2015-06-04,2023-04-05,ACTIVE,BR-0016,2026-01-10 21:04:43
PMLA-A000575-SYN,PMLA-C001283-SYN,SAVINGS,****4991,CAD,10071.47,9389.44,0.0,1.98,2000,2022-02-24,2023-03-30,FROZEN,BR-0035,2026-01-10 21:04:43
PMLA-A000576-SYN,PMLA-C000320-SYN,CHECKING,****7278,CAD,12982.35,12353.92,164.52,1.38,1000,2010-07-08,2021-12-06,ACTIVE,BR-0030,2026-01-10 21:04:43
PMLA-A000577-SYN,PMLA-C000554-SYN,CHECKING,****2058,CAD,1618.84,1514.02,317.98,3.64,5000,2009-06-10,2023-06-27,ACTIVE,BR-0033,2026-01-10 21:04:43
PMLA-A000578-SYN,PMLA-C001439-SYN,CHECKING,****4415,CAD,951.77,762.31,0.0,4.15,500,2014-11-06,2021-05-29,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A000579-SYN,PMLA-C000172-SYN,SAVINGS,****5082,CAD,15153.7,12187.04,0.0,0.02,2000,2017-12-28,2021-02-15,ACTIVE,BR-0022,2026-01-10 21:04:43
PMLA-A000580-SYN,PMLA-C000108-SYN,CHECKING,****3721,CAD,11629.1,11365.9,71.04,2.35,1000,2011-05-02,2013-10-31,ACTIVE,BR-0027,2026-01-10 21:04:43
PMLA-A000581-SYN,PMLA-C000177-SYN,SAVINGS,****3930,CAD,758.84,615.91,0.0,3.45,0,2020-02-14,2023-10-16,ACTIVE,BR-0015,2026-01-10 21:04:43
PMLA-A000582-SYN,PMLA-C000271-SYN,SAVINGS,****5821,CAD,16512.04,14011.78,0.0,0.72,2000,2010-05-25,2017-11-25,ACTIVE,BR-0008,2026-01-10 21:04:43
PMLA-A000583-SYN,PMLA-C001471-SYN,BUSINESS,****4838,CAD,1963.93,1774.22,59.31,1.28,1000,2012-04-27,2022-01-18,ACTIVE,BR-0033,2026-01-10 21:04:43
PMLA-A000584-SYN,PMLA-C000562-SYN,JOINT,****1961,CAD,10959.56,8987.86,0.0,0.81,5000,2023-01-29,2024-11-23,ACTIVE,BR-0022,2026-01-10 21:04:43
PMLA-A000585-SYN,PMLA-C001067-SYN,SAVINGS,****9612,CAD,52480.59,43251.79,46.88,1.73,500,2022-04-29,2022-11-10,ACTIVE,BR-0024,2026-01-10 21:04:43
PMLA-A000586-SYN,PMLA-C000511-SYN,CHECKING,****1241,CAD,6730.19,5748.5,0.0,0.52,500,2012-07-30,2018-01-05,ACTIVE,BR-0015,2026-01-10 21:04:43
PMLA-A000587-SYN,PMLA-C000167-SYN,SAVINGS,****7505,CAD,3811.32,3186.32,0.0,2.85,5000,2013-12-14,2017-01-11,ACTIVE,BR-0033,2026-01-10 21:04:43
PMLA-A000588-SYN,PMLA-C001405-SYN,SAVINGS,****6032,CAD,22565.58,22105.96,0.0,1.57,0,2022-09-23,2022-10-05,ACTIVE,BR-0049,2026-01-10 21:04:43
PMLA-A000589-SYN,PMLA-C001467-SYN,SAVINGS,****2546,CAD,5643.48,5309.73,0.0,3.78,500,2010-09-25,2017-09-16,ACTIVE,BR-0006,2026-01-10 21:04:43
PMLA-A000590-SYN,PMLA-C000616-SYN,CHECKING,****8609,CAD,2539.26,2330.38,0.0,1.48,2000,2021-07-21,2022-10-16,ACTIVE,BR-0049,2026-01-10 21:04:43
PMLA-A000591-SYN,PMLA-C000032-SYN,SAVINGS,****4704,CAD,1060.32,924.54,0.0,0.48,1000,2022-01-23,2022-07-24,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A000592-SYN,PMLA-C001289-SYN,CHECKING,****8810,CAD,4060.09,3818.79,0.0,3.09,2000,2005-12-25,2018-06-17,ACTIVE,BR-0027,2026-01-10 21:04:43
PMLA-A000593-SYN,PMLA-C000636-SYN,SAVINGS,****1507,CAD,7444.97,6733.54,0.0,1.4,5000,2022-11-10,2023-01-21,ACTIVE,BR-0035,2026-01-10 21:04:43
PMLA-A000594-SYN,PMLA-C000797-SYN,CHECKING,****8207,CAD,2490.84,2452.93,0.0,2.08,0,2017-11-16,2020-05-15,ACTIVE,BR-0027,2026-01-10 21:04:43
PMLA-A000595-SYN,PMLA-C000401-SYN,SAVINGS,****7687,CAD,427.77,398.77,0.0,3.05,1000,2019-08-01,2020-03-12,ACTIVE,BR-0045,2026-01-10 21:04:43
PMLA-A000596-SYN,PMLA-C000322-SYN,CHECKING,****9634,CAD,3236.75,2746.57,0.0,0.46,5000,2024-05-20,2024-08-20,ACTIVE,BR-0037,2026-01-10 21:04:43
PMLA-A000597-SYN,PMLA-C000441-SYN,CHECKING,****6999,CAD,12186.26,9964.35,79.47,1.88,2000,2023-11-23,2024-05-18,ACTIVE,BR-0045,2026-01-10 21:04:43
PMLA-A000598-SYN,PMLA-C000569-SYN,SAVINGS,****6491,CAD,2637.77,2528.41,0.0,0.38,0,2007-04-07,2010-05-30,ACTIVE,BR-0032,2026-01-10 21:04:43
PMLA-A000599-SYN,PMLA-C000036-SYN,SAVINGS,****4141,CAD,14076.77,12865.26,0.0,2.66,500,2007-05-07,2016-07-10,ACTIVE,BR-0047,2026-01-10 21:04:43
PMLA-A000600-SYN,PMLA-C000694-SYN,SAVINGS,****4893,CAD,3828.04,3729.85,0.0,2.83,1000,2008-01-30,2020-02-02,ACTIVE,BR-0034,2026-01-10 21:04:43
PMLA-A000601-SYN,PMLA-C000855-SYN,SAVINGS,****4132,CAD,14359.52,13840.06,0.0,4.29,500,2006-06-22,2019-10-07,ACTIVE,BR-0043,2026-01-10 21:04:43
PMLA-A000602-SYN,PMLA-C001015-SYN,SAVINGS,****4558,CAD,8593.16,6898.06,0.0,1.12,2000,2017-02-12,2020-12-24,ACTIVE,BR-0048,2026-01-10 21:04:43
PMLA-A000603-SYN,PMLA-C001344-SYN,CHECKING,****1006,CAD,1181.42,1028.3,0.0,0.18,5000,2017-09-21,2018-03-30,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A000604-SYN,PMLA-C000115-SYN,CHECKING,****7404,CAD,4016.21,3698.64,0.0,2.68,5000,2008-03-17,2010-09-15,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A000605-SYN,PMLA-C001068-SYN,CHECKING,****7693,CAD,5638.18,5580.45,0.0,3.16,2000,2014-06-03,2019-05-31,ACTIVE,BR-0031,2026-01-10 21:04:43
PMLA-A000606-SYN,PMLA-C000136-SYN,SAVINGS,****5901,CAD,4416.53,4229.79,0.0,2.81,1000,2015-03-20,2024-10-18,ACTIVE,BR-0035,2026-01-10 21:04:43
PMLA-A000607-SYN,PMLA-C001295-SYN,SAVINGS,****5338,CAD,6652.48,5505.94,0.0,0.75,2000,2018-10-10,2024-01-26,ACTIVE,BR-0003,2026-01-10 21:04:43
PMLA-A000608-SYN,PMLA-C001092-SYN,CHECKING,****3671,CAD,2968.37,2874.92,0.0,2.45,5000,2023-01-18,2024-07-16,ACTIVE,BR-0025,2026-01-10 21:04:43
PMLA-A000609-SYN,PMLA-C000905-SYN,CHECKING,****2849,CAD,128363.65,107848.61,0.0,1.98,1000,2016-08-02,2024-08-09,ACTIVE,BR-0011,2026-01-10 21:04:43
PMLA-A000610-SYN,PMLA-C000044-SYN,BUSINESS,****2231,CAD,15066.75,12989.53,0.0,0.8,2000,2007-04-10,2019-03-23,ACTIVE,BR-0047,2026-01-10 21:04:43
PMLA-A000611-SYN,PMLA-C000401-SYN,CHECKING,****3663,CAD,2984.42,2523.17,0.0,2.98,0,2022-11-04,2023-07-09,ACTIVE,BR-0050,2026-01-10 21:04:43
PMLA-A000612-SYN,PMLA-C000607-SYN,CHECKING,****3926,CAD,4915.32,4892.25,21.0,4.12,1000,2011-12-14,2018-08-03,CLOSED,BR-0025,2026-01-10 21:04:43
PMLA-A000613-SYN,PMLA-C001151-SYN,CHECKING,****8737,CAD,3683.67,2949.13,0.0,3.13,5000,2014-05-23,2021-03-28,ACTIVE,BR-0041,2026-01-10 21:04:43
PMLA-A000614-SYN,PMLA-C001335-SYN,JOINT,****5569,CAD,4963.22,4386.86,0.0,2.69,1000,2022-10-07,2023-02-04,ACTIVE,BR-0003,2026-01-10 21:04:43
PMLA-A000615-SYN,PMLA-C000441-SYN,CHECKING,****1929,USD,1454.69,1375.04,0.0,0.65,0,2021-01-12,2022-12-22,ACTIVE,BR-0038,2026-01-10 21:04:43
PMLA-A000616-SYN,PMLA-C001439-SYN,CHECKING,****7262,CAD,2465.74,1992.94,363.53,4.03,2000,2012-09-14,2021-01-25,ACTIVE,BR-0012,2026-01-10 21:04:43
PMLA-A000617-SYN,PMLA-C000044-SYN,BUSINESS,****4475,CAD,2076.62,1670.39,0.0,0.14,500,2008-09-03,2023-01-27,ACTIVE,BR-0026,2026-01-10 21:04:43
PMLA-A000618-SYN,PMLA-C001438-SYN,CHECKING,****4547,CAD,26274.49,24865.3,0.0,2.74,500,2021-08-14,2022-11-22,ACTIVE,BR-0031,2026-01-10 21:04:43
PMLA-A000619-SYN,PMLA-C000748-SYN,CHECKING,****9934,CAD,6730.4,6502.59,0.0,4.35,1000,2014-06-07,2020-02-05,ACTIVE,BR-0027,2026-01-10 21:04:43
PMLA-A000620-SYN,PMLA-C001330-SYN,SAVINGS,****5682,CAD,20493.6,17806.95,0.0,3.38,5000,2017-08-06,2021-10-06,ACTIVE,BR-0020,2026-01-10 21:04:43
PMLA-A000621-SYN,PMLA-C000750-SYN,SAVINGS,****4966,CAD,6203.34,5630.35,0.0,2.94,5000,2006-12-20,2015-02-11,ACTIVE,BR-0023,2026-01-10 21:04:43
PMLA-A000622-SYN,PMLA-C000295-SYN,CHECKING,****2416,CAD,4149.51,3718.41,0.0,1.18,0,2009-02-12,2015-04-04,ACTIVE,BR-0031,2026-01-10 21:04:43
PMLA-A000623-SYN,PMLA-C001362-SYN,CHECKING,****8303,CAD,4058.98,3309.98,9.11,0.31,5000,2015-11-19,2020-10-20,ACTIVE,BR-0012,2026-01-10 21:04:43
PMLA-A000624-SYN,PMLA-C001018-SYN,SAVINGS,****9551,CAD,50017.19,44396.2,0.0,1.28,500,2015-11-30,2016-01-06,ACTIVE,BR-0045,2026-01-10 21:04:43
PMLA-A000625-SYN,PMLA-C000062-SYN,CHECKING,****3874,CAD,2258.91,1838.6,0.0,3.47,1000,2019-11-29,2020-06-05,ACTIVE,BR-0026,2026-01-10 21:04:43
PMLA-A000626-SYN,PMLA-C000651-SYN,CHECKING,****2175,CAD,2606.12,2206.57,0.0,2.83,5000,2022-04-25,2024-02-11,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A000627-SYN,PMLA-C000096-SYN,SAVINGS,****2770,CAD,20087.81,17088.56,403.89,3.53,0,2016-12-04,2022-06-20,ACTIVE,BR-0050,2026-01-10 21:04:43
PMLA-A000628-SYN,PMLA-C000716-SYN,JOINT,****6484,CAD,4096.26,3987.35,0.0,1.39,500,2017-09-17,2020-08-29,FROZEN,BR-0024,2026-01-10 21:04:43
PMLA-A000629-SYN,PMLA-C000685-SYN,SAVINGS,****8411,USD,46435.27,46138.93,0.0,1.43,2000,2008-06-17,2020-08-21,ACTIVE,BR-0001,2026-01-10 21:04:43
PMLA-A000630-SYN,PMLA-C000368-SYN,CHECKING,****2322,CAD,4506.65,3659.28,0.0,1.26,5000,2008-07-27,2009-09-21,ACTIVE,BR-0049,2026-01-10 21:04:43
PMLA-A000631-SYN,PMLA-C001092-SYN,CHECKING,****8317,CAD,39076.36,33188.33,0.0,0.98,5000,2010-09-12,2014-09-29,ACTIVE,BR-0039,2026-01-10 21:04:43
PMLA-A000632-SYN,PMLA-C000139-SYN,CHECKING,****7393,CAD,8779.57,8299.15,0.0,2.33,1000,2009-03-23,2022-05-27,ACTIVE,BR-0001,2026-01-10 21:04:43
PMLA-A000633-SYN,PMLA-C001073-SYN,CHECKING,****8424,CAD,5616.11,5066.26,0.0,1.93,2000,2011-02-03,2013-06-28,DORMANT,BR-0013,2026-01-10 21:04:43
PMLA-A000634-SYN,PMLA-C000954-SYN,BUSINESS,****9605,CAD,2425.11,2213.62,363.14,2.71,2000,2006-03-13,2015-02-24,DORMANT,BR-0002,2026-01-10 21:04:43
PMLA-A000635-SYN,PMLA-C001174-SYN,SAVINGS,****7643,CAD,546.26,473.24,461.0,2.66,2000,2011-08-30,2015-08-22,FROZEN,BR-0018,2026-01-10 21:04:43
PMLA-A000636-SYN,PMLA-C000615-SYN,BUSINESS,****1702,CAD,21720.49,18126.86,0.0,1.11,5000,2013-09-21,2022-12-31,ACTIVE,BR-0034,2026-01-10 21:04:43
PMLA-A000637-SYN,PMLA-C000188-SYN,BUSINESS,****6590,CAD,1978.93,1974.07,0.0,2.29,0,2020-05-17,2021-07-21,ACTIVE,BR-0018,2026-01-10 21:04:43
PMLA-A000638-SYN,PMLA-C000065-SYN,CHECKING,****4767,CAD,1316.35,1053.4,0.0,4.08,2000,2012-04-13,2022-12-17,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A000639-SYN,PMLA-C000110-SYN,CHECKING,****8606,CAD,3746.85,3212.5,0.0,2.11,1000,2021-11-04,2024-10-28,ACTIVE,BR-0018,2026-01-10 21:04:43
PMLA-A000640-SYN,PMLA-C001302-SYN,CHECKING,****6799,CAD,2283.14,1937.34,0.0,4.31,2000,2009-12-01,2015-03-19,ACTIVE,BR-0023,2026-01-10 21:04:43
PMLA-A000641-SYN,PMLA-C001122-SYN,SAVINGS,****6591,CAD,1087.71,1003.47,0.0,0.63,500,2012-09-09,2014-10-12,DORMANT,BR-0044,2026-01-10 21:04:43
PMLA-A000642-SYN,PMLA-C001362-SYN,SAVINGS,****9514,CAD,21355.25,19718.37,0.0,0.1,5000,2006-10-17,2009-06-21,ACTIVE,BR-0009,2026-01-10 21:04:43
PMLA-A000643-SYN,PMLA-C000675-SYN,SAVINGS,****4054,CAD,768.4,660.84,409.06,1.36,2000,2015-06-26,2019-02-19,ACTIVE,BR-0029,2026-01-10 21:04:43
PMLA-A000644-SYN,PMLA-C000142-SYN,SAVINGS,****8970,CAD,9708.04,9074.64,0.0,0.72,1000,2007-04-25,2014-06-06,ACTIVE,BR-0028,2026-01-10 21:04:43
PMLA-A000645-SYN,PMLA-C000472-SYN,CHECKING,****4501,CAD,37631.59,36182.44,7.28,3.86,5000,2017-10-29,2021-09-10,ACTIVE,BR-0031,2026-01-10 21:04:43
PMLA-A000646-SYN,PMLA-C000276-SYN,SAVINGS,****2162,CAD,726.54,637.74,0.0,3.36,500,2013-06-24,2018-10-03,ACTIVE,BR-0029,2026-01-10 21:04:43
PMLA-A000647-SYN,PMLA-C000332-SYN,JOINT,****1685,CAD,9287.39,8590.82,0.0,3.2,0,2024-02-27,2024-04-26,ACTIVE,BR-0026,2026-01-10 21:04:43
PMLA-A000648-SYN,PMLA-C001357-SYN,SAVINGS,****6660,CAD,896.06,750.7,0.0,0.13,0,2019-02-22,2020-01-04,ACTIVE,BR-0033,2026-01-10 21:04:43
PMLA-A000649-SYN,PMLA-C000965-SYN,JOINT,****6880,CAD,12488.58,11863.65,0.0,2.64,5000,2005-02-13,2021-03-26,ACTIVE,BR-0050,2026-01-10 21:04:43
PMLA-A000650-SYN,PMLA-C000100-SYN,CHECKING,****8323,CAD,915.44,887.83,143.0,3.89,500,2016-11-13,2019-10-28,ACTIVE,BR-0023,2026-01-10 21:04:43
PMLA-A000651-SYN,PMLA-C001157-SYN,SAVINGS,****9436,CAD,3538.72,3345.97,0.0,3.23,0,2018-10-08,2020-10-25,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A000652-SYN,PMLA-C000248-SYN,CHECKING,****3518,CAD,1675389.56,1641784.59,0.0,1.78,500,2014-07-12,2015-12-12,ACTIVE,BR-0004,2026-01-10 21:04:43
PMLA-A000653-SYN,PMLA-C001414-SYN,SAVINGS,****8065,CAD,577.34,505.93,0.0,2.11,1000,2020-08-03,2022-11-24,ACTIVE,BR-0008,2026-01-10 21:04:43
PMLA-A000654-SYN,PMLA-C000569-SYN,BUSINESS,****8267,CAD,10710.98,9527.09,0.0,3.3,0,2008-09-20,2019-05-14,ACTIVE,BR-0012,2026-01-10 21:04:43
PMLA-A000655-SYN,PMLA-C000390-SYN,CHECKING,****8004,CAD,16789.61,16465.8,0.0,0.64,500,2009-01-18,2014-04-29,ACTIVE,BR-0003,2026-01-10 21:04:43
PMLA-A000656-SYN,PMLA-C000236-SYN,SAVINGS,****7906,USD,4441.28,3941.27,0.0,2.94,0,2012-09-05,2013-02-07,ACTIVE,BR-0039,2026-01-10 21:04:43
PMLA-A000657-SYN,PMLA-C000176-SYN,SAVINGS,****5393,CAD,5424.67,5155.78,0.0,2.82,500,2024-02-14,2024-07-17,ACTIVE,BR-0037,2026-01-10 21:04:43
PMLA-A000658-SYN,PMLA-C000174-SYN,SAVINGS,****4691,CAD,2901.77,2507.15,0.0,2.85,5000,2011-05-26,2012-06-20,ACTIVE,BR-0033,2026-01-10 21:04:43
PMLA-A000659-SYN,PMLA-C000984-SYN,JOINT,****4473,CAD,2995.26,2952.71,0.0,3.26,500,2013-04-24,2017-08-18,ACTIVE,BR-0043,2026-01-10 21:04:43
PMLA-A000660-SYN,PMLA-C001100-SYN,CHECKING,****2726,CAD,159.6,147.82,0.0,2.28,1000,2011-04-20,2013-09-30,ACTIVE,BR-0020,2026-01-10 21:04:43
PMLA-A000661-SYN,PMLA-C000362-SYN,CHECKING,****8353,CAD,31228.23,30234.98,0.0,0.18,0,2018-10-27,2023-07-22,ACTIVE,BR-0026,2026-01-10 21:04:43
PMLA-A000662-SYN,PMLA-C000090-SYN,CHECKING,****8749,CAD,14204.76,11588.28,0.0,0.71,2000,2012-10-05,2016-06-17,ACTIVE,BR-0031,2026-01-10 21:04:43
