application_id,gt_person_id,link_shared_id,bank_internal_id,application_ts,product,amount_requested,term_months,interest_rate,birth_year,sex,home_postal_fsa,home_province,home_lat,home_lng,employment_type,employer_industry,employment_tenure_months,pay_frequency,dependents,residence_months,declared_income_cad,verified_income_cad,avg_balance_3m_cad,inflow_payroll_3m_cad,card_spend_3m_cad,atm_withdraw_3m_cad,nsf_count_3m,late_fee_count_3m,overdraft_days_3m,device_type,browser,os,device_id,ip_lat,ip_lng,internal_risk_score,default_12m,created_at,updated_at,source_system
3078,2033,4d84bb2ff6586552,65a481ff3d27cdf2,2025-06-03 19:13:45,PersonalLoan,11857.73,24,0.038,1980,F,V8R,NL,47.572013134815585,-52.61822546835045,Full-time,Government,45,biweekly,0,125,119208.32,123701.79,5946.53,8332.63,10779.46,684.81,0,0,0,desktop,Chrome,macOS,d2033_382,47.572013134815585,-52.61822546835045,0.0,False,2025-05-29,2025-06-09,bank_app_v1
3079,7627,,9e70da11065f56da,2025-01-16 13:20:56,PersonalLoan,12770.68,60,0.1208,1959,F,G2R,YT,60.63010035393773,-135.16218755276012,Contract,Transportation,49,biweekly,0,34,67536.06,63478.79,1915.23,14007.38,7861.72,413.83,0,0,4,desktop,Firefox,Windows,d7627_484,60.63010035393773,-135.16218755276012,0.5583290826339187,False,2025-01-13,2025-01-16,bank_app_v1
3080,6391,f3ab132854943e68,e3836b0912029ae9,2025-03-15 18:08:41,CreditCard,2746.66,12,0.1175,1953,M,V5A,YT,60.86655539437287,-134.98451439740387,Full-time,Education,0,monthly,0,51,37376.4,40271.14,9336.6,8457.81,894.9,867.2,0,0,1,mobile,Firefox,macOS,d6391_578,60.86655539437287,-134.98451439740387,0.16329334402565934,False,2025-03-05,2025-03-20,bank_app_v1
3081,1177,,7a6940a6820b9673,2025-01-02 15:29:11,PersonalLoan,12780.11,60,0.1128,1996,F,V7V,QC,46.826570654487696,-71.03261172204175,Full-time,Construction,104,biweekly,0,118,75214.12,70473.02,2495.97,9153.36,12147.74,711.42,0,0,3,mobile,Firefox,iOS,d1177_743,46.826570654487696,-71.03261172204175,0.29786589717798784,False,2024-12-24,2025-01-04,bank_app_v1
3082,3522,15055b0ec370641a,25c3d90c75de748a,2025-02-20 17:50:50,AutoLoan,50360.82,60,0.0692,1964,F,V4A,YT,60.70147392455973,-134.82358111767672,Full-time,Transportation,19,monthly,1,97,87982.36,98267.09,8517.53,10811.66,11569.22,471.43,1,1,1,mobile,Chrome,macOS,d3522_638,60.70147392455973,-134.82358111767672,0.2730903230224928,False,2025-02-18,2025-02-26,bank_app_v1
3083,5858,dba53f0aad34dedd,9f3f559f90c3dcd0,2025-05-19 09:29:28,LineOfCredit,6063.78,72,0.0513,1983,M,L7G,QC,45.52229480713071,-75.71623133559642,Full-time,Energy,23,monthly,0,44,85672.79,95614.83,1094.88,9332.66,6971.55,1130.1,0,0,0,mobile,Other,Windows,d5858_464,45.52229480713071,-75.71623133559642,0.3112453923996474,False,2025-05-14,2025-05-22,bank_app_v1
3084,1296,63f60e0ea5ae6aff,5e3acd85bb018b17,2025-07-13 09:22:06,LineOfCredit,9226.07,60,0.1173,1977,F,K0N,BC,49.28154883028666,-123.16919841470899,Full-time,Energy,45,monthly,1,38,40019.85,42078.81,25691.94,25566.2,7996.44,202.12,0,0,3,mobile,Safari,Android,d1296_208,49.28154883028666,-123.16919841470899,0.30867833898770114,False,2025-06-30,2025-07-18,bank_app_v1
3085,708,,6bbf97486e6e030d,2025-03-27 17:49:18,AutoLoan,52663.69,12,0.1032,1947,F,E8X,SK,,,Retired,Energy,56,biweekly,2,0,54420.72,47673.09,2377.22,6397.69,10371.34,362.42,0,1,1,desktop,Other,Linux,d708_358,,,0.4408448568928008,False,2025-03-22,2025-04-01,bank_app_v1
3086,4896,,b980393200a103ad,2025-06-29 14:33:18,AutoLoan,32453.87,60,0.0812,1973,F,J7J,NB,46.09462682146375,-66.62293793927525,Full-time,Healthcare,39,monthly,2,52,63449.34,68192.29,9902.21,7800.48,9358.8,315.91,1,0,2,mobile,Chrome,macOS,d4896_515,25.469815798746446,-95.67494704210168,0.36455931751100085,False,2025-06-18,2025-07-05,bank_app_v1
3087,2806,,dbd00921a606afcb,2025-06-19 13:20:26,AutoLoan,15317.11,72,0.1273,1985,F,N8A,NT,62.61621412730311,-114.31432049422656,Full-time,Government,0,biweekly,2,22,89571.34,107485.61,10565.8,13505.14,5485.15,167.46,1,0,0,desktop,Safari,macOS,d2806_404,62.61621412730311,-114.31432049422656,0.269272364411516,False,2025-06-13,2025-06-24,bank_app_v1
3088,1337,,876dae774e9a4b5e,2025-06-15 12:30:21,PersonalLoan,10315.11,24,0.1137,1947,F,J4N,AB,51.05291266742629,-114.06256996900656,Full-time,Finance,52,biweekly,3,23,46333.46,45532.36,6070.88,13556.94,3339.2,74.93,1,0,2,desktop,Edge,Android,d1337_630,46.30316371407005,-56.0169176788669,0.49140387659624507,False,2025-06-03,2025-06-19,bank_app_v1
3089,1435,7c20ecf88438371a,1d9d745ed2048bab,2025-01-25 15:34:57,AutoLoan,4231.16,12,0.0665,1989,M,C3T,YT,60.80580826086235,-135.1965333417738,Full-time,Energy,117,monthly,0,70,26553.21,28201.07,13017.47,7421.53,1328.15,2050.67,1,1,0,mobile,Other,iOS,d1435_987,60.80580826086235,-135.1965333417738,0.4066554322236531,False,2025-01-24,2025-01-30,bank_app_v1
3090,4979,682e690f7fdd6f3d,e283243ba1c2d3d5,2025-02-05 17:42:11,AutoLoan,25158.83,60,0.1372,1972,M,B8V,NT,62.392392759913726,-114.44530127656571,Full-time,Healthcare,0,weekly,0,84,52809.69,31627.65,12981.33,7916.47,9625.11,65.02,1,0,1,desktop,Edge,Linux,d4979_320,62.392392759913726,-114.44530127656571,0.32075473975643376,False,2025-01-29,2025-02-07,bank_app_v1
3091,1679,,72681c539231f60a,2025-07-23 14:21:01,LineOfCredit,15515.38,72,0.1729,1995,F,E0X,NS,44.650362072524246,-63.63549320717902,Full-time,Energy,14,weekly,1,175,44633.19,43919.59,3625.89,21826.06,1313.09,274.68,0,0,2,desktop,Firefox,macOS,d1679_674,44.650362072524246,-63.63549320717902,0.4122744999379951,False,2025-07-19,2025-07-25,bank_app_v1
3092,3953,17b91a74fcac6c2d,bb6991f0b952f147,2025-03-05 15:34:03,AutoLoan,12824.56,48,0.0359,1992,M,M1A,AB,51.08147035934265,-114.22912768014156,Retired,Technology,39,biweekly,2,52,130718.76,122495.78,8113.97,65356.7,11816.51,222.35,0,0,2,desktop,Safari,iOS,d3953_500,51.08147035934265,-114.22912768014156,0.5641415971635628,True,2025-03-04,2025-03-09,bank_app_v1
3093,3917,d949a3d850b1bc46,c80c131dd9a82239,2025-01-05 13:07:04,PersonalLoan,21280.64,12,0.1246,1981,M,K3X,NL,47.62236933913991,-52.60788978041043,Self-employed,Retail,56,biweekly,0,0,70643.98,64278.95,2420.95,39202.32,1848.49,193.73,0,2,3,mobile,Other,iOS,d3917_798,47.62236933913991,-52.60788978041043,0.1447549448974655,False,2024-12-27,2025-01-09,bank_app_v1
3094,2899,,b16be4ebeb47233d,2025-05-19 14:53:44,PersonalLoan,8257.3,72,0.07,1963,F,L2A,AB,,,Part-time,Hospitality,13,monthly,0,0,67673.87,81208.64,480.06,23679.4,1880.44,248.35,0,0,1,desktop,Safari,iOS,d2899_877,,,0.17438672534847846,False,2025-05-08,2025-05-21,bank_app_v1
3095,5275,1f900c30a1f2ef11,f165d94dcd14970c,2025-06-14 19:53:58,AutoLoan,5984.3,24,0.0926,1963,M,T7Y,SK,52.238785707992164,-106.65925608958504,Full-time,Retail,0,monthly,2,65,101916.01,52739.93,7382.54,3722.81,7022.31,625.04,0,0,1,mobile,Edge,Android,d5275_356,57.678268701045425,-74.08614900435782,0.5521811419629332,False,2025-06-09,2025-06-17,bank_app_v1
3096,6145,a8da0ebf3892e43b,18fe327ed82d247a,2025-06-28 13:05:27,CreditCard,5720.69,24,0.1997,1999,M,Y6K,ON,,,Self-employed,Energy,80,monthly,0,92,34696.51,41635.81,7761.11,15474.1,6149.51,2684.48,0,0,1,desktop,Safari,Linux,d6145_814,,,0.4936147399545514,False,2025-06-27,2025-06-28,bank_app_v1
3097,4421,,8b5a3e4b3d559d64,2025-05-10 15:27:19,LineOfCredit,7468.63,24,0.1309,1974,F,P2R,NL,47.49922718650588,-52.76042490645753,Self-employed,Energy,59,monthly,1,64,199196.99,171247.74,3504.83,4417.23,1938.7,173.27,0,0,0,desktop,Firefox,Windows,d4421_241,47.49922718650588,-52.76042490645753,0.6852945417939175,False,2025-05-09,2025-05-16,bank_app_v1
3098,403,,e671b520cd8fad95,2025-06-23 10:11:28,PersonalLoan,27155.66,72,0.0928,1957,F,S8M,BC,49.4234510114883,-123.19775216602162,Full-time,Retail,57,biweekly,0,86,65148.27,78177.92,3407.77,2539.91,5502.94,340.83,2,0,1,mobile,Safari,Android,d403_659,49.4234510114883,-123.19775216602162,0.6311468389897579,False,2025-06-12,2025-06-23,bank_app_v1
3099,7575,974e88a7bed1c114,a98ba445f4dcd9c3,2025-06-06 15:17:33,PersonalLoan,20733.04,12,0.1379,1972,M,K4L,BC,49.19479054998919,-122.68044430655442,Retired,Transportation,95,biweekly,0,41,154595.88,121560.84,2011.52,9926.42,8677.9,190.07,0,0,0,mobile,Other,macOS,d7575_741,49.19479054998919,-122.68044430655442,0.7145308518763919,False,2025-05-25,2025-06-07,bank_app_v1
3100,3998,,730a3ce6d3c2192f,2025-03-29 14:50:59,LineOfCredit,14911.96,48,0.1262,1993,F,G4N,MB,49.84453104871241,-96.83801603664133,Full-time,Healthcare,83,weekly,0,134,71483.6,76132.16,10688.56,16319.08,400.0,313.51,1,2,2,mobile,Other,iOS,d3998_285,49.84453104871241,-96.83801603664133,0.45862409502305623,False,2025-03-28,2025-04-03,bank_app_v1
3101,7556,ec85cf0f4f5a819e,8e5751500d08c917,2025-03-20 16:30:47,CreditCard,10404.44,60,0.1834,1958,M,H5M,NL,47.53789000231288,-52.77899182181807,Full-time,Retail,59,monthly,1,24,41144.94,45044.03,2198.33,3730.1,2150.8,455.07,0,0,1,mobile,Firefox,iOS,d7556_757,47.53789000231288,-52.77899182181807,0.3125801719772101,False,2025-03-10,2025-03-25,bank_app_v1
3102,1814,,b3b401d6317cc29c,2025-05-28 15:54:12,PersonalLoan,18529.36,48,0.0412,1955,F,A8M,MB,,,Full-time,Finance,16,biweekly,0,94,51879.64,62255.57,3526.37,8781.12,1622.49,699.26,1,0,2,desktop,Other,macOS,d1814_431,,,0.36431108752107755,False,2025-05-15,2025-06-03,bank_app_v1
3103,7126,e7f7f18979e820ae,0a1d04e42e90d16e,2025-05-21 14:07:32,AutoLoan,7859.81,60,0.109,1973,F,Y9N,NL,47.26506761083646,-52.54107591590912,Unemployed,Technology,69,biweekly,0,88,66958.26,78904.82,3555.83,7329.0,4324.13,204.44,0,0,0,mobile,Other,Android,d7126_752,40.466535368932604,-135.1928230489995,0.4345188005524351,False,2025-05-08,2025-05-21,bank_app_v1
3104,8934,ccad2efacb040ff3,b1f03559f5996a96,2025-07-30 09:14:57,CreditCard,11473.49,72,0.1752,1945,F,V3C,NU,63.86220848621448,-68.43639191850473,Full-time,Government,76,biweekly,0,157,74487.2,72008.38,16210.53,5270.59,5574.62,146.39,0,0,1,desktop,Edge,iOS,d8934_112,63.86220848621448,-68.43639191850473,0.45961727255365986,False,2025-07-23,2025-08-05,bank_app_v1
3105,5626,4cdc7ae8b46c9575,a39676fa2bfb49f5,2025-02-05 13:24:50,LineOfCredit,24755.64,36,0.1102,1968,F,J6J,MB,,,Self-employed,Finance,19,biweekly,1,0,91958.77,87627.69,3637.4,7265.43,1550.19,703.78,0,0,2,mobile,Other,macOS,d5626_542,,,0.2046153512559766,False,2025-02-01,2025-02-09,bank_app_v1
3106,1234,,124626b814e7b336,2025-07-14 10:14:58,PersonalLoan,35355.83,48,0.0444,2001,M,A8B,NL,47.699680512123074,-52.62993201115327,Full-time,Finance,0,monthly,1,101,133159.93,122741.76,2607.95,2613.33,2204.15,360.07,0,2,4,mobile,Safari,macOS,d1234_998,47.699680512123074,-52.62993201115327,0.4095984784019642,False,2025-07-06,2025-07-19,bank_app_v1
3107,4094,e7f97353e45d85df,057f7c3f09c1f812,2025-06-04 19:13:09,LineOfCredit,12608.48,24,0.0785,2000,F,P8M,NL,47.43446076155191,-52.62303714953378,Student,Government,15,biweekly,1,159,55746.43,51381.74,7439.96,10980.57,2185.67,299.2,0,0,0,desktop,Other,Android,d4094_950,47.43446076155191,-52.62303714953378,0.22819764777566487,False,2025-06-02,2025-06-05,bank_app_v1
3108,4082,141331926747e2b4,7624fd3df1dc9035,2025-02-04 18:03:20,LineOfCredit,12438.42,12,0.0643,1992,M,Y1T,PE,46.16737806770077,-63.22002714915001,Self-employed,Retail,63,monthly,0,23,23688.6,28426.32,2549.08,5670.49,7575.9,67.73,1,0,2,mobile,Firefox,Windows,d4082_453,28.8741189540143,-68.66494938026236,0.3557333118506199,False,2025-01-26,2025-02-05,bank_app_v1
3109,4632,,c57c2f24169b5e91,2025-05-15 11:10:37,PersonalLoan,9621.45,72,0.1468,1946,M,R9M,NU,63.70408667237279,-68.44421060326673,Contract,Finance,32,biweekly,2,0,131531.95,137696.09,5328.23,11969.05,11682.45,165.67,0,0,2,mobile,Firefox,Linux,d4632_780,63.70408667237279,-68.44421060326673,0.3194279693535157,False,2025-05-13,2025-05-19,bank_app_v1
3110,2009,e5696389c224a783,78e6b07fbd6d0a9a,2025-03-07 17:42:30,PersonalLoan,7952.35,72,0.144,1947,F,Y0E,NS,44.45888105169433,-63.58345119860144,Unemployed,Retail,69,biweekly,0,63,68529.32,62427.12,3914.33,5886.87,15455.35,372.52,1,0,0,mobile,Edge,Windows,d2009_563,44.45888105169433,-63.58345119860144,0.5432429279172251,False,2025-02-27,2025-03-09,bank_app_v1
3111,7425,810375186c9ac71f,368249aaa19774c8,2025-06-02 09:42:57,PersonalLoan,6446.68,24,0.1381,1976,F,A2M,SK,52.15677216657287,-106.58569955057908,Full-time,Retail,15,monthly,3,63,38760.04,40412.32,4593.8,5128.01,6316.73,118.18,0,0,1,mobile,Other,Android,d7425_939,52.15677216657287,-106.58569955057908,0.12352425095843633,False,2025-05-23,2025-06-04,bank_app_v1
3112,5249,1db39a691fc4daad,2bd826ad24ffe81c,2025-02-09 11:37:16,LineOfCredit,15022.69,12,0.0917,1987,M,E1A,NT,62.433269886965256,-114.43737015774609,Full-time,Construction,36,biweekly,0,90,83976.32,89737.25,11632.9,10120.41,6586.17,706.16,2,0,0,desktop,Chrome,iOS,d5249_498,62.433269886965256,-114.43737015774609,0.3195718393750734,False,2025-01-27,2025-02-10,bank_app_v1
3113,3076,,2fbba0757b1dd641,2025-05-05 18:02:19,CreditCard,2041.71,12,0.1919,1989,M,R0H,NU,63.71377677949748,-68.50420128446173,Full-time,Healthcare,50,biweekly,0,40,71787.23,72556.66,3124.31,10337.04,2607.29,303.98,0,0,2,mobile,Firefox,Android,d3076_542,63.71377677949748,-68.50420128446173,0.4315419141063722,False,2025-04-23,2025-05-11,bank_app_v1
3114,421,99f045992b6438e7,f4bbd87fa2c5ee1a,2025-02-23 14:24:42,LineOfCredit,8509.22,48,0.0966,1986,F,X6N,ON,,,Full-time,Finance,12,biweekly,1,47,75283.44,68789.37,11080.41,20153.58,3232.64,317.53,1,0,1,mobile,Safari,Android,d421_639,32.386011103676694,-59.362948532794206,0.3763421184766001,False,2025-02-17,2025-02-23,bank_app_v1
3115,4183,8407e72120510b75,19773a7c9cdfcb97,2025-03-01 12:22:29,LineOfCredit,15921.05,36,0.1007,1984,F,K7S,QC,46.59549315055978,-71.19192966050728,Full-time,Government,41,monthly,3,81,52298.8,51285.27,8687.11,1958.36,7276.47,187.26,0,0,1,mobile,Chrome,iOS,d4183_282,46.59549315055978,-71.19192966050728,0.7918412570420885,False,2025-02-18,2025-03-06,bank_app_v1
3116,2448,,ce0e185d47ec758e,2025-04-14 12:12:24,PersonalLoan,5627.42,48,0.1235,2000,F,R6A,SK,,,Full-time,Technology,34,weekly,0,113,46526.62,39627.13,8185.86,2825.82,2639.53,485.34,1,0,1,desktop,Chrome,Linux,d2448_148,,,0.03482074083298109,False,2025-04-10,2025-04-14,bank_app_v1
3117,7351,7f8b11b647ebd2ec,6cb8488c44a1fbd5,2025-03-15 15:47:40,PersonalLoan,41124.65,72,0.1736,1989,M,A3N,NT,62.31705556594474,-114.2212370372178,Part-time,Healthcare,54,biweekly,0,145,88806.02,79272.39,4699.18,4856.63,14605.35,809.9,0,1,1,mobile,Edge,Linux,d7351_935,62.31705556594474,-114.2212370372178,0.3944132920696215,False,2025-03-12,2025-03-20,bank_app_v1
3118,7463,fda3434a91a5ee28,059b9a92fd313dbc,2025-02-25 14:27:08,PersonalLoan,42708.43,60,0.1534,1971,M,A5Y,NL,47.535514438408605,-52.56146513817747,Full-time,Finance,66,monthly,3,88,68444.78,58405.77,886.48,28877.72,4122.77,402.57,0,0,1,mobile,Safari,Windows,d7463_739,47.535514438408605,-52.56146513817747,0.23736839466253237,False,2025-02-24,2025-02-25,bank_app_v1
3119,6536,,71b146afab008e06,2025-07-07 10:34:38,PersonalLoan,10057.52,48,0.1139,1954,F,Y1N,PE,46.227874400624984,-63.15834654281856,Full-time,Finance,97,monthly,1,28,147430.92,100084.99,4340.96,15887.06,9212.5,1720.63,0,1,1,mobile,Edge,iOS,d6536_124,46.227874400624984,-63.15834654281856,0.26786118943915854,False,2025-07-05,2025-07-13,bank_app_v1
3120,4547,4d403244abc52a30,e91fdb30ac9fc1a2,2025-06-13 19:23:59,PersonalLoan,15170.55,48,0.1598,1992,M,C5P,NB,46.15643540532063,-64.88902092217981,Full-time,Finance,77,monthly,0,51,33372.09,32992.15,13889.96,28414.01,4744.15,723.57,1,1,0,desktop,Other,Windows,d4547_392,46.15643540532063,-64.88902092217981,0.20123705911476586,False,2025-06-10,2025-06-17,bank_app_v1
3121,2381,18ba74c5fb954811,7447f7799bc6ba9a,2025-03-31 17:00:14,AutoLoan,44498.98,60,0.0888,1982,F,L7S,NT,62.30311151155596,-114.35777171309465,Full-time,Healthcare,12,monthly,2,89,69402.12,65191.82,66714.78,11520.22,18869.02,3208.94,0,0,0,mobile,Firefox,Android,d2381_166,62.30311151155596,-114.35777171309465,0.482149725090462,False,2025-03-29,2025-04-02,bank_app_v1
3122,5054,,7022af84d8802ae1,2025-03-26 14:22:57,CreditCard,3153.4,48,0.1077,2004,M,X3K,SK,50.54435993333478,-104.67109737083173,Full-time,Hospitality,0,biweekly,0,137,31104.07,23570.66,1811.17,5270.67,1587.76,549.22,0,1,1,desktop,Chrome,Linux,d5054_148,50.54435993333478,-104.67109737083173,0.6677890291642348,False,2025-03-19,2025-03-28,bank_app_v1
3123,4140,a8dec29a6edcb8b1,7f1b71509c774fcd,2025-04-22 17:28:18,LineOfCredit,30940.71,60,0.0135,1977,F,R3K,NT,62.54345279741771,-114.45664171460923,Full-time,Hospitality,0,biweekly,2,102,82739.04,95474.48,3077.42,30493.72,3375.06,656.11,0,0,1,desktop,Chrome,iOS,d4140_917,62.54345279741771,-114.45664171460923,0.3160406470401482,False,2025-04-19,2025-04-27,bank_app_v1
3124,4697,63f5d1f809d6fe96,75afb45a548979f4,2025-04-21 13:08:42,CreditCard,45898.79,24,0.2685,1976,M,Y7X,MB,,,Full-time,Technology,65,monthly,0,63,160593.17,150201.29,11845.19,14227.83,3079.42,279.66,0,0,2,mobile,Firefox,Android,d4697_988,,,0.0,False,2025-04-13,2025-04-25,bank_app_v1
3125,1090,,a259b4ed673a7cf0,2025-03-27 14:10:32,LineOfCredit,26963.83,24,0.049,1988,F,T9C,NS,44.808258781049744,-63.28761475229102,Contract,Transportation,0,biweekly,1,62,79754.81,65705.38,8580.09,3946.31,7779.51,366.77,0,0,1,desktop,Safari,Windows,d1090_266,44.808258781049744,-63.28761475229102,0.12894041020810573,False,2025-03-16,2025-04-01,bank_app_v1
3126,4237,,9f158ffc6d594e1a,2025-03-21 18:30:01,LineOfCredit,11868.43,60,0.1739,1947,M,P2A,YT,60.637422691350324,-135.07976481602705,Part-time,Transportation,14,weekly,2,93,35880.95,38192.0,9033.14,17054.86,5320.42,1043.19,0,0,0,desktop,Safari,Linux,d4237_909,60.637422691350324,-135.07976481602705,0.2028192281685873,False,2025-03-10,2025-03-27,bank_app_v1
3127,12,,e6cdbf26147a2a6d,2025-06-30 12:04:35,AutoLoan,44765.34,24,0.1446,1961,F,H6C,MB,,,Student,Construction,0,biweekly,0,8,182980.61,192669.94,31625.95,21189.45,8377.12,179.89,0,0,0,mobile,Edge,Linux,d12_654,,,0.29931180119540624,True,2025-06-19,2025-07-05,bank_app_v1
3128,4480,,929e0418fb9b7701,2025-03-30 13:53:57,AutoLoan,7867.76,48,0.0764,1968,F,K0P,QC,45.58055484281049,-73.26943228607648,Full-time,Energy,73,biweekly,0,68,59765.72,61306.1,1794.29,5774.55,1161.56,806.55,0,0,1,mobile,Safari,Windows,d4480_591,45.58055484281049,-73.26943228607648,0.44383284559509273,False,2025-03-21,2025-04-02,bank_app_v1
3129,8584,f264e4fd3e83d0ae,366ef12cfeef5a5c,2025-03-05 13:47:47,CreditCard,17218.39,48,0.1766,1993,F,T3A,AB,,,Full-time,Hospitality,71,biweekly,1,11,65511.93,67057.96,9860.28,3970.97,1362.7,697.96,0,1,2,mobile,Safari,Android,d8584_856,,,0.5158047884953365,False,2025-03-01,2025-03-06,bank_app_v1
3130,475,e9fc24247e0a3841,7c9dd282d809cd46,2025-02-01 17:33:22,PersonalLoan,7325.08,36,0.1098,1953,F,S6A,YT,60.74200425193561,-135.1601187711187,Unemployed,Education,87,biweekly,1,92,174252.05,131269.55,6388.66,7309.41,2994.52,759.3,1,0,1,mobile,Edge,macOS,d475_560,60.74200425193561,-135.1601187711187,0.39879984549326486,False,2025-01-19,2025-02-06,bank_app_v1
3131,1888,,b691e0685d640e47,2025-04-17 12:16:27,PersonalLoan,27219.83,24,0.1123,1969,F,M8S,BC,49.25706986448817,-123.31142566099798,Self-employed,Construction,0,biweekly,0,74,35684.05,39657.2,713.19,5334.15,1647.37,236.07,0,2,2,mobile,Chrome,Android,d1888_341,49.25706986448817,-123.31142566099798,0.0,False,2025-04-15,2025-04-23,bank_app_v1
3132,2587,dbede54d62952cfc,9f800f0f0655cfa7,2025-07-19 10:50:49,CreditCard,3449.7,72,0.2147,2001,M,H2G,PE,46.37771571933106,-62.96456516929133,Self-employed,Government,98,monthly,1,154,61018.12,43569.73,753.99,17478.4,13372.25,3790.02,0,0,1,desktop,Other,iOS,d2587_193,46.37771571933106,-62.96456516929133,0.14681442747895165,False,2025-07-14,2025-07-23,bank_app_v1
3133,189,e59fbb40cfbf4b39,5677b26a9110c21a,2025-06-09 13:27:59,PersonalLoan,3743.65,48,0.0766,1977,M,M6G,YT,60.849851017618775,-135.10058100151116,Full-time,Retail,114,monthly,2,20,34710.31,25957.17,5692.69,4659.05,18207.62,1301.78,0,0,0,mobile,Other,iOS,d189_898,60.849851017618775,-135.10058100151116,0.18195320367033854,False,2025-05-27,2025-06-09,bank_app_v1
3134,7377,0ebff433c2e631f2,2bde96b19086f1ae,2025-04-15 11:10:32,PersonalLoan,51060.02,36,0.1173,2000,F,M1S,YT,60.66171235946746,-135.11661467296426,Full-time,Education,32,biweekly,1,20,33694.24,31644.81,9577.68,13247.45,9185.18,222.82,0,0,2,mobile,Edge,macOS,d7377_785,60.66171235946746,-135.11661467296426,0.5401703253307579,True,2025-04-01,2025-04-21,bank_app_v1
3135,6140,518268c8a07410b5,5abcdb64bbb93a98,2025-04-24 18:19:16,AutoLoan,22270.65,12,0.1363,1996,F,X8C,PE,46.28086109638168,-63.28111362375726,Full-time,Retail,92,monthly,1,55,66718.85,61969.31,2686.09,5914.95,263.18,210.34,0,0,2,desktop,Firefox,iOS,d6140_222,46.28086109638168,-63.28111362375726,0.3612121802826342,False,2025-04-16,2025-04-29,bank_app_v1
3136,4972,,d34d903d5cfe3850,2025-02-08 18:51:58,LineOfCredit,15181.42,36,0.1661,1957,M,X1T,YT,60.52740290800438,-134.98266164387195,Full-time,Energy,14,biweekly,0,18,13462.95,13933.49,7210.69,9994.99,4594.57,757.08,0,0,2,mobile,Safari,Linux,d4972_320,60.52740290800438,-134.98266164387195,0.25620398739271694,False,2025-02-02,2025-02-12,bank_app_v1
3137,3672,eb9f90666e802adc,385dc85c571174c5,2025-01-02 16:48:01,AutoLoan,7748.83,60,0.0884,1989,M,L5S,NB,46.22035160262124,-64.74663388236023,Retired,Healthcare,2,biweekly,2,3,64683.13,48274.28,8177.68,27784.25,1013.74,231.74,1,0,1,mobile,Chrome,Linux,d3672_580,46.22035160262124,-64.74663388236023,0.5498681870258546,False,2024-12-27,2025-01-02,bank_app_v1
3138,7313,,e25222ec1192ac98,2025-06-11 13:19:14,PersonalLoan,4092.39,12,0.063,1954,F,A0M,NU,63.68000478531264,-68.59934042585448,Contract,Healthcare,30,biweekly,1,159,41106.47,29159.12,1478.16,13950.65,1099.38,1299.23,0,0,3,mobile,Firefox,Linux,d7313_267,63.68000478531264,-68.59934042585448,0.5450277278649343,False,2025-05-31,2025-06-12,bank_app_v1
3139,2164,,8d9f1d1f50e680ea,2025-01-08 10:18:32,LineOfCredit,22819.17,48,0.1985,1988,F,B2R,QC,45.68993275333928,-73.80681523266934,Unemployed,Finance,22,biweekly,0,95,91819.19,79888.91,2107.63,7225.3,4575.83,389.36,0,0,1,mobile,Safari,macOS,d2164_891,45.68993275333928,-73.80681523266934,0.30602871501508977,False,2024-12-26,2025-01-14,bank_app_v1
3140,7731,64c50b040d1d73ac,967b142fe5fa64b3,2025-03-26 11:07:05,PersonalLoan,32053.29,24,0.189,1971,M,P8Y,PE,46.30365236174971,-63.147594968992735,Full-time,Government,16,monthly,1,92,25497.39,30596.87,7904.52,18943.9,2166.29,251.09,1,1,1,mobile,Other,iOS,d7731_667,46.30365236174971,-63.147594968992735,0.5326564151244337,False,2025-03-25,2025-03-30,bank_app_v1
3141,470,,dd94a5cdc6546f47,2025-04-26 16:30:59,AutoLoan,9318.37,36,0.109,1987,M,Y8K,BC,49.15227901515219,-123.06587360302805,Full-time,Construction,68,biweekly,0,57,70438.77,78972.85,9748.91,5372.27,3818.91,447.3,0,1,1,mobile,Chrome,Android,d470_780,49.15227901515219,-123.06587360302805,0.015826746375639744,False,2025-04-22,2025-04-26,bank_app_v1
