ID,SEX,CITY,PROVINCE,FULLNAME,AGE,IsMarried,FAMILYID,RACE,Income,IsHomeOwner,HOMEVALUE,RENTVALUE,IsEduBachelors,IsUnemployed,AME,AMB,credit_score,AccountType,account_age,avg12_tx,BankIsPrimary,avg12_tx_volume,loan_status,credit_card_status,overdraft_usage,branch_visits,digital_usage_level,customer_service,complaints_filed,satisfaction_level,MobilePhone,CardNumber,CardType,Email,BankPresenceRating,ChurnProbability,AGE_bin,RACE_gen,Income_bin,HOMEVALUE_bin,RENTVALUE_bin,_k_score
106230,F,Vancouver,BC,DIEF MARLENE,42,False,,Native,97295.0,True,1458965.0,0.0,True,False,5953,42631.07,714.0,Credit; Checking; Investment,10,111.0,True,3361.19,Mortgage,False,False,0,High,4,4,2,672-422-6597T,4510 1338T 8427 9981,CREDIT,TDM54810339@non.neo.com,0.13,0.21,36-45,OTHER,60k-100k,1M-2M,0-500,17
52552,M,Toronto,ON,PETITTI ANDREW,49,True,,White,108635.0,True,1186543.0,0.0,True,False,7341,20159.99,792.0,Investment; Joint; Credit,8,11.76,False,87.64,Mortgage,False,True,0,Medium,2,0,6,519-115-8426T,4512 2397T 8217 1427,CREDIT,TPA7933728400@test.netZero.com,0.15,0.11,46-55,White,100k-200k,1M-2M,0-500,7
96047,M,Montreal,QC,GENEREUX SYLVAIN,46,True,,Latino,67137.0,True,562936.0,0.0,True,False,4759,40231.12,723.0,Joint,4,9.06,False,30.49,,True,True,0,Low,5,0,7,263-627-6519T,4510 1668T 0387 9327,DEBIT,TGS904416276@non.outlook.com,0.18,0.1,36-45,OTHER,60k-100k,500k-1M,0-500,17
61001,F,Toronto,ON,AINEY MARIE,22,False,,Asian,16555.0,False,0.0,978.0,False,False,1220,5014.54,418.0,Savings,16,11.98,False,20.42,,False,True,7,Medium,2,0,7,807-345-3440T,4519 9291T 5537 0041,DEBIT,TAINEY_MARIE62@fake.comcast.net,0.15,0.15,18-25,OTHER,0-30k,0-200k,500-1k,15
69114,M,Toronto,ON,WATSON ROBT,46,True,DZB3cnTN,Asian,98408.0,True,1265425.0,0.0,True,False,6452,43326.48,800.0,Checking,3,83.0,True,4327.55,Mortgage,True,False,0,High,4,3,1,437-357-5467T,4510 1342T 9725 2121,CREDIT,TWR707817@non.icloud.com,0.15,0.15,36-45,OTHER,60k-100k,1M-2M,0-500,26
92797,F,Montreal,QC,LEMIEUX LORRAINE,27,False,,Black,54023.0,True,516925.0,0.0,True,False,3096,6397.2,647.0,Checking; Credit,16,5.97,False,23.17,Mortgage,False,False,11,Low,5,0,8,263-254-5726T,4519 9282T 1147 6452,DEBIT,TLL26195@non.mail.com,0.18,0.09,26-35,OTHER,30k-60k,500k-1M,0-500,8
124815,M,Calgary,AB,YORK ALVIN,46,False,,Native,92192.0,True,655036.0,0.0,True,False,4806,57671.35,748.0,Credit,14,33.0,True,3672.87,Mortgage,True,True,1,Medium,6,3,1,403-400-3305T,5415 9099T 4537 2001,CREDIT,TYA011149@test.mail.com,0.14,0.51,36-45,OTHER,60k-100k,500k-1M,0-500,5
93407,M,Montreal,QC,COTE ALAIN,29,False,,White,91948.0,True,685309.0,0.0,True,False,2416,22337.56,674.0,Investment,14,48.0,True,1700.72,Mortgage,True,True,9,High,3,0,7,263-779-8337T,4510 1393T 9567 5075,CREDIT,TCA6090773977@test.neo.com,0.18,0.21,26-35,White,60k-100k,500k-1M,0-500,30
107312,M,Vancouver,BC,BRUMELL HUNTER,34,False,,Asian,69810.0,True,1497796.0,0.0,True,False,3177,6752.81,677.0,Credit; Checking,4,5.46,False,24.8,Mortgage,False,False,2,Low,5,2,4,250-735-2175T,4519 9282T 3620 5860,DEBIT,TBRHUneedyBoars91965@fake.att.net,0.13,0.09,26-35,OTHER,60k-100k,1M-2M,0-500,21
23609,F,Toronto,ON,BIL ALICE,37,False,,Asian,84918.0,True,1009532.0,0.0,True,False,3352,46462.48,719.0,Investment,7,23.18,False,20.15,Mortgage,True,False,6,Medium,2,1,5,437-555-7889T,4512 2320T 8962 8738,CREDIT,TBA050611@synth.netZero.com,0.15,0.1,36-45,OTHER,60k-100k,1M-2M,0-500,69
8054,M,Toronto,ON,WEBSTER GRAHAM,37,False,,Latino,107877.0,True,1308914.0,0.0,True,False,8990,11140.97,699.0,Checking; Investment,18,21.56,False,40.81,Mortgage,True,False,11,Medium,2,0,6,647-560-2086T,4510 1390T 6407 1608,CREDIT,TWEGRrelievedSausage81954@rand.outlook.com,0.15,0.27,36-45,OTHER,100k-200k,1M-2M,0-500,29
172070,F,Hamilton,ON,TATE LAURIE,34,False,,White,81186.0,True,872284.0,0.0,True,False,3974,25346.83,723.0,Investment,4,12.19,False,40.03,,True,False,0,Low,4,3,2,613-195-4418T,5415 9014T 1039 1568,CREDIT,TtruthfulLollies7TALA@rand.jumo.com,0.15,0.27,26-35,White,60k-100k,500k-1M,0-500,6
185375,F,Brampton,ON,DIMITROUPOULOS SARAH,44,False,,Asian,100247.0,True,1239192.0,0.0,True,False,8354,29666.49,733.0,Checking; Credit,4,22.47,False,22.51,Mortgage,True,False,0,Low,4,0,5,249-100-9494T,4512 2390T 4602 0053,CREDIT,TDS9690@non.gmail.com,0.17,0.08,36-45,OTHER,100k-200k,1M-2M,0-500,6
76219,F,Montreal,QC,MILOT CAROLINE,35,False,,White,77776.0,True,625911.0,0.0,True,False,3543,36471.46,685.0,Checking,16,6.66,False,22.99,Mortgage,True,True,2,Low,5,1,5,438-956-5006T,4510 1533T 2923 6637,CREDIT,TMC207874@rand.live.com,0.18,0.15,26-35,White,60k-100k,500k-1M,0-500,28
70900,M,Toronto,ON,STEWART SEAN,39,True,,White,115362.0,True,1091524.0,0.0,True,False,9614,26117.87,743.0,Investment; Credit; Joint; Checking,28,12.24,False,46.8,Mortgage,False,True,0,Medium,2,1,4,416-700-2819T,4519 9294T 1365 8328,DEBIT,TSTSEthriftyBagels31952@synth.hotmail.com,0.15,0.1,36-45,White,100k-200k,1M-2M,0-500,16
11456,M,Toronto,ON,LECLAIR NEIL,42,False,,Asian,106155.0,True,1384596.0,0.0,True,False,8846,26519.99,743.0,Investment; Checking; Credit,4,60.0,True,4860.29,,True,True,3,High,3,4,1,416-447-5450T,5415 9053T 0902 6931,CREDIT,TLN3028124@test.att.net,0.15,0.42,36-45,OTHER,100k-200k,1M-2M,0-500,29
35877,F,Toronto,ON,JAMES WHEELER,41,True,uhFGSWys,Asian,103962.0,True,1361817.0,0.0,True,False,8664,14658.73,756.0,Checking; Credit,31,32.0,True,4345.05,Mortgage,True,False,1,High,5,1,6,226-330-9239T,4510 1512T 3492 6877,CREDIT,TJW692469837@fake.iCloud.com,0.15,0.04,36-45,OTHER,100k-200k,1M-2M,0-500,16
146880,F,Ottawa,ON,VOLPATO VANESSA,31,False,,White,92612.0,True,766740.0,0.0,True,False,3724,19291.99,690.0,Investment,11,10.86,False,32.72,,True,False,0,Medium,2,0,6,416-220-7210T,4514 0126T 8051 8001,CREDIT,TmildOtter7VOVA@rand.att.net,0.14,0.16,26-35,White,60k-100k,500k-1M,0-500,18
1548,F,Toronto,ON,TORNEIRO INES,20,False,,Asian,5744.0,False,0.0,1049.0,False,False,1092,5981.24,432.0,Checking,14,80.0,True,597.65,,False,False,0,High,4,2,4,365-147-5353T,4510 1340T 6045 8774,CREDIT,TTORNEIRO_INES71@fake.mail.com,0.15,0.11,18-25,OTHER,0-30k,0-200k,1k-2k,11
26673,M,Toronto,ON,BRAITHWAITE BRUCE,48,False,,White,90754.0,True,1380113.0,0.0,True,False,4422,89652.95,762.0,Credit,4,33.0,True,2614.8,Mortgage,True,False,9,High,4,2,4,742-917-8422T,4519 9244T 8024 2995,DEBIT,TBRBRexcludedChamois71976@test.aol.com,0.15,0.07,46-55,White,60k-100k,1M-2M,0-500,11
22459,M,Toronto,ON,SPERANZA LUIGI,37,True,,Asian,102883.0,True,1106086.0,0.0,True,False,7446,45086.06,786.0,Joint; Credit; Checking; Investment,23,84.0,True,5878.15,Mortgage,True,False,2,High,5,3,1,683-436-2562T,4510 1510T 0626 6878,CREDIT,TSL750004@synth.proton.com,0.15,0.11,36-45,OTHER,100k-200k,1M-2M,0-500,22
20845,M,Toronto,ON,PICCIOTTI GIULIO,43,True,,Asian,109805.0,True,1220634.0,0.0,True,False,9150,20696.6,758.0,Investment,19,45.0,True,4651.65,Mortgage,True,False,8,High,3,7,1,742-363-4716T,4519 9215T 7682 7345,DEBIT,TPG0423896379@test.mail.com,0.15,0.3,36-45,OTHER,100k-200k,1M-2M,0-500,22
150309,M,Ottawa,ON,ALLEN PETER,45,False,,White,108805.0,True,951517.0,0.0,True,False,9067,21248.75,746.0,Credit; Checking; Investment,4,88.0,True,6608.27,,True,False,7,High,4,0,6,807-167-6490T,4510 1514T 8916 6172,CREDIT,TAP497755113@fake.outlook.com,0.14,0.17,36-45,White,100k-200k,500k-1M,0-500,11
163545,M,Quebec City,QC,ALLARD PAUL,27,False,,White,85275.0,True,208720.0,0.0,True,False,2767,16824.47,681.0,Credit; Checking; Investment,11,0.09,False,15.2,Mortgage,True,True,0,Low,6,3,2,873-414-5105T,4514 0196T 6369 2820,CREDIT,TAP192990@test.hotmail.com,0.16,0.87,26-35,White,60k-100k,200k-500k,0-500,6
48904,F,Toronto,ON,DURAND RUTH,36,True,,Asian,92616.0,True,1100737.0,0.0,False,False,5256,13258.74,692.0,Investment,9,120.0,True,3970.13,Mortgage,True,False,0,High,3,1,5,705-252-8046T,4510 1615T 3779 1264,DEBIT,TjoyfulOatmeal5DURU@non.proton.com,0.15,0.09,26-35,OTHER,60k-100k,1M-2M,0-500,6
68017,M,Toronto,ON,LANGDON LEN,36,False,,White,84910.0,True,980256.0,0.0,True,False,5488,40471.36,731.0,Investment,9,12.42,False,25.66,Mortgage,False,False,0,Medium,2,1,4,226-863-2811T,5415 9036T 3359 3724,CREDIT,TLL2041183289@test.proton.com,0.15,0.06,26-35,White,60k-100k,500k-1M,0-500,19
9416,M,Toronto,ON,BRIAN IBARRA,30,True,,Asian,75436.0,True,1131022.0,0.0,True,False,4182,21451.03,722.0,Checking; Credit; Investment,15,5.84,False,24.35,Mortgage,True,False,12,Low,6,2,4,683-612-2324T,5415 9062T 6005 5834,CREDIT,TBI3230@test.proton.com,0.15,0.22,26-35,OTHER,60k-100k,1M-2M,0-500,19
31689,M,Toronto,ON,MISS TRACIE MILLER MD,32,False,,Asian,73982.0,True,1073765.0,0.0,False,False,3348,44127.83,690.0,Checking,4,6.86,False,15.09,Mortgage,True,False,0,Low,4,4,2,705-581-1427T,4510 1514T 2366 2139,CREDIT,TMT32293789@fake.bla.com,0.15,0.29,26-35,OTHER,60k-100k,1M-2M,0-500,9
59554,M,Toronto,ON,BEATON MURRAY,40,False,,White,81294.0,True,1033626.0,0.0,True,False,4053,55583.33,727.0,Checking,4,71.0,True,2825.33,Mortgage,True,False,0,High,3,2,5,613-402-5145T,4514 0181T 7594 1884,CREDIT,TBM90702@non.zoho.com,0.15,0.08,36-45,White,60k-100k,1M-2M,0-500,31
148452,M,Ottawa,ON,MARK CANNON,27,False,,White,96938.0,True,787474.0,0.0,True,False,3515,36499.37,740.0,Checking,9,11.88,False,14.45,Personal Loan,True,False,0,Medium,2,1,5,249-681-5171T,4510 1648T 2772 4195,DEBIT,TMARK_CANNON39@test.mail.com,0.14,0.12,26-35,White,60k-100k,500k-1M,0-500,7
127100,F,Calgary,AB,FOSTER MYRTICE,37,False,,White,99554.0,True,600877.0,0.0,True,False,6421,16979.51,708.0,Credit,14,16.64,False,70.59,Mortgage,True,False,9,Medium,2,0,5,825-188-6903T,4510 1579T 8526 1519,CREDIT,TFM76935417@rand.hotmail.com,0.14,0.13,36-45,White,60k-100k,500k-1M,0-500,8
30244,F,Toronto,ON,BERI ANGIE,41,False,,White,62092.0,True,1123288.0,0.0,False,False,3707,15968.23,655.0,Checking,17,16.74,False,24.63,Mortgage,True,False,9,Low,5,0,7,807-884-4630T,4510 1698T 7874 8744,DEBIT,TBA6165@rand.live.com,0.15,0.17,36-45,White,60k-100k,1M-2M,0-500,9
46833,F,Toronto,ON,DAWES MAGDA,39,False,,Black,90302.0,True,1214972.0,0.0,True,False,3961,54666.23,715.0,Credit,15,14.4,False,36.54,Personal Loan,False,False,11,Low,5,0,6,416-634-7613T,4514 0162T 6733 4882,CREDIT,ToutlyingJerky4DAMA@rand.neo.com,0.15,0.08,36-45,OTHER,60k-100k,1M-2M,0-500,69
108946,M,Vancouver,BC,RACHEL WILLIAMSON,32,False,,Asian,72352.0,True,1035856.0,0.0,True,False,3961,38596.88,728.0,Credit,21,56.0,True,2461.46,Mortgage,False,False,3,High,4,2,1,236-714-1362T,4510 1578T 7044 7067,CREDIT,TRAWIenragedMandrill01958@synth.yahoo.com,0.13,0.07,26-35,OTHER,60k-100k,1M-2M,0-500,21
48519,F,Toronto,ON,COSAC STEPHANE,31,False,,Others,87487.0,True,927408.0,0.0,True,False,2942,29848.48,700.0,Credit,4,10.55,False,51.17,Auto Loan,False,False,0,Low,4,0,6,683-933-3773T,4510 1532T 1531 1312,CREDIT,TyearningIcecream3COST@fake.bla.com,0.15,0.06,26-35,OTHER,60k-100k,500k-1M,0-500,22
56761,F,Toronto,ON,BOGAJENKOVA ELENA,47,True,,White,93985.0,True,1194709.0,0.0,True,False,6196,94244.3,809.0,Checking,31,95.0,True,3422.01,Mortgage,True,False,0,High,4,1,4,437-757-4795T,4510 1587T 0356 3249,CREDIT,TBE755920@fake.zoho.com,0.15,0.06,46-55,White,60k-100k,1M-2M,0-500,10
91227,F,Montreal,QC,PREFONTAINE LISE,40,False,,White,65103.0,True,517875.0,0.0,True,False,4090,6709.42,648.0,Credit,23,14.11,False,73.42,,False,False,0,Medium,2,0,8,450-586-8362T,4510 1390T 2968 6086,CREDIT,TPL679365822@fake.netZero.com,0.18,0.08,36-45,White,60k-100k,500k-1M,0-500,21
18160,F,Toronto,ON,WHITE LISA,36,False,,White,86233.0,True,1227928.0,0.0,True,False,4796,51163.71,710.0,Investment,26,14.22,False,25.37,Auto Loan,True,False,0,Medium,2,2,4,647-480-3573T,4519 9273T 0446 9588,DEBIT,TWL2020@non.hotmail.com,0.15,0.08,26-35,White,60k-100k,1M-2M,0-500,37
30341,F,Toronto,ON,COUSINEAU KRISTEN,33,False,,Asian,63366.0,True,922753.0,0.0,True,False,2693,15548.32,673.0,Credit,19,9.06,False,28.57,Mortgage,False,True,12,Low,6,0,7,683-934-1640T,4510 1666T 2919 3823,DEBIT,TCK121578464@synth.bla.com,0.15,0.4,26-35,OTHER,60k-100k,500k-1M,0-500,22
4504,F,Toronto,ON,PARK MARGARET,23,False,,Black,97226.0,True,771376.0,0.0,True,False,2167,13640.12,618.0,Investment,2,106.0,True,1158.18,,False,True,0,High,4,6,1,742-346-7420T,4510 1625T 7312 9992,DEBIT,TPM258428@synth.bla.com,0.15,0.46,18-25,OTHER,60k-100k,500k-1M,0-500,8
30855,F,Toronto,ON,WOOD MICHELLE,38,False,,Native,76963.0,True,1155997.0,0.0,True,False,3270,58558.99,746.0,Credit,9,16.27,False,25.75,,False,False,11,Medium,2,0,6,647-398-5213T,4510 1364T 3916 8277,CREDIT,TdejectedViper0WOMI@fake.live.com,0.15,0.13,36-45,OTHER,60k-100k,1M-2M,0-500,69
59735,F,Toronto,ON,LEEMAN LINDA,31,False,,Black,78505.0,True,502909.0,0.0,True,False,3531,44213.28,707.0,Credit; Investment; Checking,9,10.47,False,31.0,Auto Loan,True,False,6,Medium,2,0,7,647-227-6290T,4519 9210T 0729 0851,DEBIT,TmadPonie2LELI@test.cogeco.ca,0.15,0.13,26-35,OTHER,60k-100k,500k-1M,0-500,22
53923,M,Toronto,ON,SAHARYA NIKHIL,31,False,,White,111305.0,True,1227050.0,0.0,True,False,9275,17783.3,745.0,Checking,3,10.02,False,14.44,Mortgage,True,True,3,Medium,2,3,2,365-709-5483T,4510 1632T 7533 4086,DEBIT,TSN22335@test.att.net,0.15,0.41,26-35,White,100k-200k,1M-2M,0-500,16
147908,M,Ottawa,ON,MCGUCKIN ROBERT,30,False,,Asian,104894.0,True,893517.0,0.0,True,False,4153,17459.22,723.0,Credit,4,14.04,False,40.66,Mortgage,False,False,2,Medium,2,2,3,548-158-8821T,4510 1350T 9319 9623,CREDIT,TMR4027298022@rand.cogeco.ca,0.14,0.09,26-35,OTHER,100k-200k,500k-1M,0-500,6
71277,M,Toronto,ON,BURFOOT LEONARD,26,False,,Asian,69356.0,True,961126.0,0.0,True,False,2940,14704.89,684.0,Credit,8,112.0,True,1821.65,Mortgage,False,False,10,High,4,1,5,365-929-8307T,4510 1624T 1005 4968,DEBIT,TBURFOOTM16@synth.neo.com,0.15,0.07,18-25,OTHER,60k-100k,500k-1M,0-500,5
43660,M,Toronto,ON,PATRICIA GILMORE,22,False,,Asian,5198.0,False,0.0,814.0,True,False,813,2212.77,443.0,Checking,7,43.0,True,583.76,Student Loan,False,False,0,High,3,0,6,705-594-3727T,4510 1383T 2169 8977,CREDIT,TPATRICIA_GILMORE92@rand.att.net,0.15,0.13,18-25,OTHER,0-30k,0-200k,500-1k,9
77300,F,Montreal,QC,GILLESPIE CHANTAL,33,False,,Asian,83929.0,True,656839.0,0.0,True,False,3243,30546.34,691.0,Checking,4,110.0,True,2478.19,Mortgage,True,False,0,High,4,1,4,514-839-7195T,4519 9226T 2017 7363,DEBIT,ToutlyingHawk1GICH@rand.iCloud.com,0.18,0.04,26-35,OTHER,60k-100k,500k-1M,0-500,21
117361,F,Vancouver,BC,NOWELL ROBINA,41,False,,Asian,75672.0,True,1406075.0,0.0,True,False,4616,54721.91,697.0,Credit,21,14.59,False,35.97,Mortgage,True,False,1,Medium,2,1,6,250-105-4638T,4512 2393T 1897 9144,CREDIT,TNR1144469@fake.att.net,0.13,0.23,36-45,OTHER,60k-100k,1M-2M,0-500,17
55139,F,Toronto,ON,ARCHIBALE MARITA,38,False,,White,89756.0,True,920327.0,0.0,True,False,4768,57296.5,746.0,Checking,18,43.0,True,2893.57,Mortgage,False,False,0,High,4,3,2,753-906-5399T,4510 1587T 5841 0890,CREDIT,TgrudgingSeahorse5ARMA@synth.proton.com,0.15,0.1,36-45,White,60k-100k,500k-1M,0-500,10
110277,F,Vancouver,BC,PATTERSON LOUISA,46,False,,White,94811.0,True,1204337.0,0.0,True,False,4671,107732.59,768.0,Checking,21,110.0,True,3470.44,,True,False,0,High,3,2,4,250-650-5317T,4514 0125T 3899 5802,CREDIT,TPL108540082@test.comcast.net,0.13,0.14,36-45,White,60k-100k,1M-2M,0-500,14
29995,F,Toronto,ON,CONLEY MADELINE,22,False,,Asian,31252.0,False,0.0,961.0,False,False,1583,2470.38,417.0,Checking,6,38.0,True,839.02,,False,True,0,High,5,1,6,647-481-8632T,4514 0188T 2074 7981,CREDIT,TCM1870831@rand.aol.com,0.15,0.12,18-25,OTHER,30k-60k,0-200k,500-1k,5
16547,F,Toronto,ON,TRAN ANH,47,True,,Asian,79870.0,True,1125455.0,0.0,True,False,5238,50393.27,783.0,Joint,30,35.0,True,3745.83,Personal Loan,False,True,6,High,5,4,3,647-689-1081T,4510 1642T 7693 4497,DEBIT,TTA86130@test.icloud.com,0.15,0.16,46-55,OTHER,60k-100k,1M-2M,0-500,11
4532,F,Toronto,ON,PREMPEH GLORIA,31,False,,Asian,96689.0,True,1164133.0,0.0,True,False,2761,18068.42,733.0,Investment,5,48.0,True,1527.16,,True,False,5,Medium,6,0,6,416-305-7850T,4519 9257T 0986 0128,DEBIT,TPG67492923@synth.gmail.com,0.15,0.09,26-35,OTHER,60k-100k,1M-2M,0-500,63
121029,F,Vancouver,BC,TESKEY LINDA,39,False,,White,80234.0,True,1262424.0,0.0,True,False,4372,62191.48,705.0,Checking,28,11.35,False,17.92,Mortgage,False,True,0,Low,6,3,3,604-998-5423T,4514 0135T 8449 4834,CREDIT,TlazyPiglet3TELI@fake.proton.com,0.13,0.54,36-45,White,60k-100k,1M-2M,0-500,14
17685,F,Toronto,ON,AUSTIN JACKSON,21,False,,Asian,24849.0,False,0.0,773.0,False,False,1646,2941.51,420.0,Checking; Savings,4,10.26,False,12.04,,False,True,2,Medium,2,0,7,613-111-2931T,4519 9217T 1239 7775,DEBIT,TAUSTINF10@test.yahoo.com,0.15,0.14,18-25,OTHER,0-30k,0-200k,500-1k,15
114779,F,Vancouver,BC,BEAN NANCY,44,False,,White,79349.0,True,1106730.0,0.0,True,False,3902,90007.66,740.0,Credit,17,92.0,True,2501.29,Mortgage,True,False,0,High,5,1,6,672-170-1799T,5415 9016T 6003 4823,CREDIT,TBN1151@rand.outlook.com,0.13,0.1,36-45,White,60k-100k,1M-2M,0-500,14
107061,M,Vancouver,BC,CAMPBELL MELVIN,22,False,,Asian,16838.0,False,0.0,814.0,False,False,1001,12486.55,420.0,Checking; Savings,4,9.44,False,7.33,,False,False,5,Medium,2,2,3,672-410-6554T,4514 0120T 0511 9415,CREDIT,TCM47487053@synth.comcast.net,0.13,0.14,18-25,OTHER,0-30k,0-200k,500-1k,5
116225,F,Vancouver,BC,SMITH STEPHANIE,45,False,,Asian,94183.0,True,1172357.0,0.0,False,False,5710,100902.49,690.0,Checking; Investment; Credit,11,102.0,True,3756.81,Mortgage,True,False,0,High,4,0,7,604-128-3199T,4519 9288T 2481 0078,DEBIT,TneedfulPiglet6SMST@fake.yahoo.com,0.13,0.13,36-45,OTHER,60k-100k,1M-2M,0-500,8
101855,F,Montreal,QC,BOULANGER PATRICE,38,False,,White,74624.0,True,600001.0,0.0,True,False,3565,47365.17,677.0,Credit,14,16.24,False,50.34,Mortgage,True,False,3,Medium,2,0,7,354-392-1865T,4519 9287T 7102 0426,DEBIT,TBP47700937@test.jumo.com,0.18,0.09,36-45,White,60k-100k,500k-1M,0-500,21
73069,M,Toronto,ON,SLADE PAUL,37,False,,Asian,94340.0,True,1009993.0,0.0,True,False,4616,23406.38,738.0,Credit,8,13.95,False,14.83,Mortgage,False,False,0,Medium,2,2,4,807-951-7129T,4512 2341T 6222 1851,CREDIT,TSP248939114@test.mail.com,0.15,0.06,36-45,OTHER,60k-100k,1M-2M,0-500,40
111775,M,Vancouver,BC,CHALIFOUR PERRY,36,True,PH5NNBMN,Asian,98492.07,True,1456969.0,0.0,True,False,5358,35381.45,763.0,Checking; Investment; Joint; Credit,20,20.27,False,40.81,Mortgage,True,False,6,High,4,3,4,604-381-8083T,4514 0194T 1100 0382,CREDIT,TCP38324@synth.jumo.com,0.13,0.49,26-35,OTHER,60k-100k,1M-2M,0-500,7
84917,M,Montreal,QC,CAOUETTE STEVEN,39,True,,Black,65625.0,True,561519.0,0.0,True,False,5133,4528.61,673.0,Joint; Checking; Credit,22,7.26,False,80.0,Personal Loan,True,True,2,Low,6,1,5,581-535-4902T,4512 2367T 1187 7793,CREDIT,TCAOUETTESTEVEN@rand.icloud.com,0.18,0.39,36-45,OTHER,60k-100k,500k-1M,0-500,17
127938,F,Calgary,AB,MILLIONS JEANNE,28,True,,White,73195.0,True,600968.0,0.0,True,False,3738,37087.18,708.0,Credit; Joint; Investment,10,10.49,False,22.93,Mortgage,False,True,1,Medium,2,3,2,780-929-4390T,4510 1586T 8608 0343,CREDIT,TMILLIONS_JEANNE84@fake.neo.com,0.14,0.37,26-35,White,60k-100k,500k-1M,0-500,5
64865,F,Toronto,ON,WELLER RUTH,21,False,,Asian,23799.0,False,0.0,856.0,False,True,1268,7030.75,581.0,Checking,10,6.7,False,2.0,,False,False,5,Medium,2,0,6,807-817-4756T,4519 9211T 6720 4895,DEBIT,TWELLER_RUTH15@non.live.com,0.15,0.1,18-25,OTHER,0-30k,0-200k,500-1k,6
121495,F,Vancouver,BC,O'BRIEN CHRISTIANE,37,False,,Asian,83638.0,True,1308902.0,0.0,True,False,4072,33765.17,697.0,Checking; Investment; Credit,18,9.89,False,76.21,Mortgage,True,False,10,Low,4,0,7,672-606-6145T,4512 2377T 7799 4155,CREDIT,TOC1117@non.yahoo.com,0.13,0.33,36-45,OTHER,60k-100k,1M-2M,0-500,17
110842,F,Vancouver,BC,NEUFELD ROSEMARIE,33,False,,Asian,76598.0,True,1216914.0,0.0,True,False,4723,44427.01,730.0,Credit,12,13.09,False,11.53,Personal Loan,True,True,0,Medium,2,2,5,672-591-5288T,4512 2388T 6214 1772,CREDIT,TNR66219@non.att.net,0.13,0.21,26-35,OTHER,60k-100k,1M-2M,0-500,16
68460,F,Toronto,ON,MOOSE VICTORIA,42,False,,Asian,81668.0,True,1222213.0,0.0,True,False,3887,30075.65,719.0,Credit,22,77.0,True,2237.69,Mortgage,True,False,1,High,4,1,5,613-676-3257T,4514 0111T 3350 5146,CREDIT,TMV5003029@non.mail.com,0.15,0.12,36-45,OTHER,60k-100k,1M-2M,0-500,69
86676,M,Montreal,QC,LAURIN MARCEL,26,False,,Latino,82725.0,False,0.0,1000.0,True,False,3896,16501.76,578.0,Investment,11,115.0,True,2005.63,Auto Loan,True,False,0,High,4,3,3,367-871-7764T,4512 2385T 2217 3292,CREDIT,TLAURINM52@rand.yahoo.com,0.18,0.2,18-25,OTHER,60k-100k,0-200k,500-1k,5
72372,F,Toronto,ON,SOUTHORN JUNE,30,False,,Asian,92142.0,True,925237.0,0.0,True,False,2746,12227.78,689.0,Checking,4,9.31,False,21.22,Mortgage,False,True,0,Low,5,0,6,226-757-2694T,4512 2386T 8297 2655,CREDIT,TSJ7270504@rand.neo.com,0.15,0.15,26-35,OTHER,60k-100k,500k-1M,0-500,22
60061,F,Toronto,ON,DAOUST NANCY,49,False,,Asian,89245.0,True,1267625.0,0.0,True,False,5030,35921.47,730.0,Investment,21,62.0,True,3493.67,Auto Loan,False,False,2,High,3,2,4,613-723-3373T,4510 1316T 7143 2344,CREDIT,TDN2934682180@rand.icloud.com,0.15,0.11,46-55,OTHER,60k-100k,1M-2M,0-500,23
117299,M,Vancouver,BC,CRIMMON WAYNE,46,True,njl4cN4p,Asian,84951.0,True,1386803.0,0.0,True,False,5170,58235.78,800.0,Joint,9,72.0,True,3484.41,Mortgage,True,False,0,High,4,3,1,236-517-9852T,4510 1580T 3564 8298,CREDIT,TCW144664@synth.live.com,0.13,0.27,36-45,OTHER,60k-100k,1M-2M,0-500,7
19463,F,Toronto,ON,HAINGE GAIL,20,False,,White,26595.0,False,0.0,1139.0,False,False,1392,4377.11,421.0,Checking,12,11.49,False,15.37,,False,False,0,Medium,2,1,5,437-335-8620T,4514 0147T 7944 3302,CREDIT,THAINGE_GAIL77@fake.zoho.com,0.15,0.06,18-25,White,0-30k,0-200k,1k-2k,5
39985,F,Toronto,ON,BWAKIRA AIME,27,False,,Asian,105620.0,True,1120550.0,0.0,True,False,3962,15957.35,735.0,Checking,17,14.74,False,18.15,Mortgage,True,False,10,Medium,2,1,5,343-865-5529T,4510 1317T 3041 9397,CREDIT,TBWAKIRA_AIME5@non.neo.com,0.15,0.17,26-35,OTHER,100k-200k,1M-2M,0-500,13
145655,F,Ottawa,ON,MASON ORA,31,False,,White,98084.0,True,727451.0,0.0,True,False,4838,25727.56,695.0,Credit,20,97.0,True,2753.65,Mortgage,False,True,11,High,3,0,6,905-374-9227T,4510 1316T 8817 9670,CREDIT,TMO864294403@synth.neo.com,0.14,0.17,26-35,White,60k-100k,500k-1M,0-500,18
5156,F,Toronto,ON,OSULLIVAN GINA,49,True,,White,67394.0,True,1173208.0,0.0,True,False,4510,37168.02,750.0,Checking,17,43.0,True,2828.14,Mortgage,False,False,8,High,4,1,6,249-596-2213T,4510 1665T 9018 4630,DEBIT,TOG07685248@fake.jumo.com,0.15,0.12,46-55,White,60k-100k,1M-2M,0-500,10
